==9643== Memcheck, a memory error detector
==9643== Copyright (C) 2002-2011, and GNU GPL'd, by Julian Seward et al.
==9643== Using Valgrind-3.7.0 and LibVEX; rerun with -h for copyright info
==9643== Command: RunCollatz
562138 858469 525
935024 125702 525
14058 867633 525
647007 714949 442
479888 513990 470
437312 930294 525
452270 726069 470
508300 296957 449
450319 525843 470
892655 943974 476
19359 444648 449
139883 39092 354
197669 694974 470
367225 703394 470
107518 249325 443
923197 183861 525
622000 858222 525
823768 150263 470
240062 470776 449
865213 234155 525
984766 816730 525
164450 951241 525
57005 186956 383
248199 507324 449
712799 655059 442
965503 732158 525
613912 105387 470
285455 811582 470
800362 652680 468
514977 422085 470
902006 438175 525
605947 524007 452
810603 429716 470
674270 50666 470
900492 53689 525
799025 885259 525
384624 477681 449
350706 441630 449
664637 113111 470
463159 377437 449
768170 428664 470
623801 382084 470
534051 909256 525
193667 848618 525
76143 222849 386
270705 492354 449
175230 876652 525
16362 985833 525
820573 204837 470
550704 721066 447
772731 349730 470
120531 157356 383
341616 471237 449
598986 6254 470
584348 576351 434
897896 866724 432
5016 521698 470
763013 53272 470
945159 470885 525
901891 535507 525
693734 686801 442
27862 383169 443
77659 44224 351
369003 898232 525
763266 433912 470
619299 535998 452
297848 254035 407
693354 639464 442
725272 806546 468
645719 823826 468
382898 57821 443
690551 902118 525
579519 967769 525
955390 38884 525
438655 371487 449
574392 132390 470
572493 602254 434
515560 650152 452
160684 398768 443
62590 923950 525
346886 196094 443
974153 644734 525
450129 181713 449
798403 689607 468
988259 958327 458
513434 885362 525
16149 718190 470
787481 109873 470
685960 742873 442
148758 124616 375
114361 723150 470
771210 201060 470
839609 800975 525
851212 294 525
713949 913803 525
438449 60836 449
624102 926807 525
705570 74233 470
108522 503974 449
763840 96782 470
462303 791479 470
496350 992656 525
509670 283832 449
102531 709835 470
26706 251289 443
348656 655272 470
488644 119867 449
856332 328254 525
435048 221750 449
842753 148998 525
649758 795407 468
209834 273862 443
722216 429609 470
862299 344943 525
447788 626140 470
441725 424296 400
931824 938075 414
416954 955699 525
736113 33690 470
665535 762819 442
284979 14192 443
932296 287828 525
648263 302834 470
130287 597516 470
524585 973040 525
260719 688548 470
282654 470553 449
962410 519075 525
414367 824710 470
864018 376361 525
965055 819948 525
314862 896880 525
272230 246021 407
852580 8344 525
279711 32321 443
285368 78895 443
560717 217666 470
366723 723186 470
34705 497011 449
320703 73495 443
984256 581423 525
762044 266911 470
566181 238660 470
785986 494754 470
577576 650005 447
385320 56837 443
469955 700182 470
953718 742185 525
460409 320504 449
264734 740120 470
867030 550102 525
333221 427748 449
281973 699944 470
665139 316679 470
711160 500048 470
390174 695418 470
595676 666423 447
476534 161858 449
905084 776726 525
170817 482661 449
940936 556137 525
53703 925096 525
770525 7422 470
181487 230935 443
842131 446221 525
485260 223367 449
996324 818481 525
165320 278298 443
32632 830460 470
109182 743792 470
330509 499357 449
953415 926185 476
165781 429951 449
602248 585070 403
206678 287271 443
581936 661819 447
843408 635640 525
586917 128139 470
157267 768404 470
873278 513603 525
214627 872744 525
736970 725156 424
691226 902291 525
517659 238063 470
732752 626842 442
981856 577466 525
640404 935272 525
17857 320390 443
879428 134310 525
905461 600311 525
421581 1603 449
262132 779195 470
637243 849049 525
907334 308716 525
131659 294819 443
822319 860490 525
167564 559291 470
585647 372995 470
461583 617512 470
611059 708540 447
244355 592916 470
800211 884759 525
42394 818068 470
719354 921823 525
466583 624816 470
522135 888165 525
626420 784267 468
667361 777868 468
147522 574696 470
86585 279182 443
869515 908905 432
139673 551284 470
982401 725321 525
924280 958189 476
342834 535340 470
666730 101394 470
128257 981146 525
500358 684855 470
313420 219713 443
606679 780003 468
358735 643020 470
668169 499360 470
427288 335531 449
277229 89016 443
424433 363815 449
368198 808153 470
786925 507871 470
359439 769327 470
747397 283720 470
727517 604436 447
333265 908452 525
705830 461522 470
889599 720393 525
660582 717224 442
940107 267263 525
497228 813047 470
424488 679603 470
312408 365981 441
529339 589637 452
454997 953772 525
467657 823195 470
276132 254583 407
331068 149776 443
538115 592670 452
947700 265633 525
197108 280966 443
688290 417143 470
256693 92095 443
137538 917275 525
809319 591850 468
698743 306549 470
404898 123232 443
500357 231511 449
489214 29697 449
821148 944211 525
497675 803011 470
281613 288012 376
57595 126886 354
437788 109916 449
719556 899693 525
889753 916664 476
180660 578045 470
848013 437353 525
670140 985551 525
868833 479461 525
91607 81783 333
300215 10710 443
205015 800572 470
242221 208434 443
344474 577574 470
666851 842149 525
380586 948464 525
130162 952386 525
589555 82155 470
62303 309112 443
981848 952056 458
739982 676713 442
44307 587996 470
628271 714448 442
87753 497106 449
193910 179360 365
578889 8330 470
704274 298109 470
323107 946495 525
20749 667581 470
524070 201805 470
23937 418862 449
150270 668303 470
371249 254030 441
264664 947756 525
563142 246513 470
899813 303125 525
923227 944121 476
405326 65704 443
172775 493079 449
562810 880889 525
186644 655904 470
889219 890918 370
468219 212327 449
351619 3173 443
394113 389895 361
204978 418050 449
808757 869452 525
600559 180007 470
123483 865223 525
127764 686625 470
625941 541782 452
503956 63374 449
109 909282 525
129079 172884 383
916567 206094 525
53774 103212 351
861999 457198 525
508336 844423 525
183730 859955 525
847596 577844 525
249851 52575 443
510099 572813 470
436232 110659 449
267025 559715 470
490087 394789 449
246341 116030 443
450777 264502 449
179404 450886 449
173786 308483 443
137976 90354 354
514578 705954 452
707770 890782 525
163154 216107 373
249411 346884 441
590268 97008 470
438933 354324 449
663787 949033 525
927138 100020 525
573897 194164 470
173940 578190 470
103159 934485 525
694220 68141 470
198989 387829 443
519027 886979 525
210518 171208 373
491538 239301 449
877163 199309 525
644288 554522 447
929621 893699 476
901406 519890 525
504912 340341 449
874214 682904 525
803579 315558 470
782924 891681 525
509723 956864 525
469872 612882 470
405555 678297 470
681023 604544 447
580332 714255 447
491524 790850 470
399669 497267 449
30152 791037 470
696577 188645 470
345560 140404 443
82345 246967 443
660294 101462 470
101513 48714 351
784366 419297 470
364273 81496 443
310980 873996 525
552565 295057 470
1084 958120 525
487560 196312 449
562666 67893 470
424772 568395 470
858743 338646 525
65664 403100 443
129684 276446 443
591745 475244 470
416850 188295 449
236417 77145 443
289757 337930 384
640063 588328 447
757228 4337 470
669824 582413 447
392538 222390 443
391675 907826 525
180511 879235 525
618343 257382 470
947128 557321 525
339983 320077 384
895967 405647 525
723177 539857 452
196298 829127 470
15102 613148 470
531627 251519 470
204498 335589 443
103655 844561 525
923917 375088 525
363104 593742 470
471706 269847 449
330337 863381 525
177675 25054 383
742618 310223 470
796640 203952 470
867544 136624 525
524030 277718 470
56476 247208 443
817575 252774 470
590541 346882 470
380127 122169 443
112607 98830 354
457759 216262 449
943392 895881 476
105555 820701 470
3830 577261 470
90549 334167 443
440643 782428 470
873425 697466 525
92653 670067 470
901419 474402 525
320896 425450 449
752120 891577 525
186863 83901 383
144352 777404 470
430784 38685 449
413779 543391 470
137515 871538 525
273858 595112 470
767420 379413 470
930018 771250 525
470879 20569 449
619623 425727 470
802997 493049 470
123195 409855 443
677321 538819 452
884258 998218 476
964269 150584 525
889796 665337 525
748690 548353 447
956947 179475 525
101243 370727 443
237071 752963 470
756470 25134 470
348076 38096 443
918751 278096 525
323552 389631 441
812869 943175 525
815358 130072 470
950429 452758 525
539928 627752 452
991577 938391 458
140176 470052 449
603180 544177 452
135391 351871 443
606735 606543 297
45551 222184 386
977270 796826 525
975147 733741 525
821960 837428 419
771837 740712 468
115525 95390 354
644548 442599 470
552770 974112 525
572672 503201 470
426871 626805 470
645158 418450 470
79402 299539 443
888502 682582 525
357921 538098 470
548659 478861 470
144642 594210 470
701045 636117 442
391038 676193 470
369859 727203 470
513623 655902 452
982121 143353 525
265497 626670 470
585953 332473 470
600783 672830 447
349879 27656 443
299636 509242 449
960310 379038 525
808781 363018 470
575825 680907 447
901117 124485 525
159769 559964 470
232901 860815 525
196083 623939 470
51214 565942 470
351143 79042 443
736049 847469 525
222396 515752 470
474141 322554 449
848225 589129 525
509589 198105 449
130990 809225 470
707347 91301 470
702468 30334 470
454320 792498 470
711241 869642 525
916984 385215 525
429607 664090 470
246031 139895 443
288030 811450 470
705838 153378 470
404697 956092 525
849 141298 354
471845 989194 525
463852 834275 470
578324 973441 525
32381 223520 386
296872 253933 407
829025 513545 468
284267 283346 327
306045 509713 449
667193 737234 442
894929 611006 525
401325 655165 470
750901 203560 470
980820 970944 383
356938 385519 423
927038 871991 476
526817 913088 525
861186 990670 476
261570 953716 525
478317 808155 470
177237 289395 443
62090 6263 340
802940 860561 525
803814 623190 468
370276 985212 525
360425 779410 470
596219 275955 470
434576 861326 525
479515 415398 444
832271 350659 470
800917 273515 470
736855 327735 470
700809 598043 447
832610 962379 525
65965 825133 470
770535 757406 468
114529 346830 443
277874 431674 449
207393 595893 470
54866 577669 470
581107 929495 525
871284 691531 525
205452 305861 443
552858 199172 470
235464 899335 525
549831 550586 346
687055 286688 470
392527 387865 436
398936 739342 470
864449 979105 476
564476 634986 447
736512 193210 470
981816 528591 525
624885 189210 470
124486 193956 383
281084 219798 443
123452 666573 470
425534 843108 525
972435 492598 525
42282 722104 470
391934 106318 443
272692 78990 443
907210 665219 525
981060 820351 525
404562 845510 525
799457 483244 470
994701 50175 525
676454 976519 525
578767 815544 468
679934 217458 470
9501 475224 449
437256 647158 470
141798 376995 443
490267 628438 470
869593 46754 525
350544 775732 470
153073 623236 470
368928 60284 443
802660 349989 470
880636 207223 525
709704 194299 470
690467 704407 442
244475 881127 525
680927 823242 468
696672 875066 525
554905 220379 470
350291 992161 525
867537 6295 525
883361 872009 432
634733 752956 442
918764 499482 525
42894 71838 340
122719 411822 449
646326 439584 470
276016 41168 443
646808 985721 525
235468 851480 525
690129 479943 470
732608 885261 525
817390 943486 525
760328 372296 470
163866 624825 470
878662 545608 525
145325 762024 470
417618 294263 449
29186 336383 443
793746 72081 470
408221 430670 449
483903 568753 470
870255 274125 525
609921 31269 470
259847 845389 525
882749 949976 476
839537 129564 525
835238 656928 468
73051 109772 354
543429 751121 452
248802 936296 525
296730 394127 441
212527 714348 470
688391 241713 470
564937 482138 470
827998 487363 470
427013 826107 470
56117 297269 443
100233 666039 470
328538 360080 441
511429 725493 470
824261 350968 470
855057 659500 525
522101 442313 470
283477 579736 470
193435 532280 470
516033 490165 470
440612 728560 470
718718 129004 470
484479 283656 449
125347 312478 443
771020 66566 470
138586 827137 470
363835 753023 470
7382 206579 383
113104 33017 354
446277 451570 387
898189 301335 525
625275 420291 470
743648 908753 525
28 451288 449
955238 30267 525
455658 395851 449
758827 174377 470
39061 243307 443
972238 678612 525
69991 257464 443
745178 722781 424
84602 623219 470
475806 606189 470
344003 103115 443
639206 790280 468
554686 537396 452
605820 179962 470
471892 863673 525
602920 986125 525
314962 558159 470
16393 770620 470
468216 289425 449
459202 21482 449
46938 431441 449
700094 116929 470
688905 959478 525
839710 287713 525
96903 829721 470
893902 955110 476
447042 47314 449
745391 515933 452
584710 865416 525
210100 56603 383
729090 813021 468
556933 44053 470
885385 573326 525
328878 867806 525
862752 788080 525
889288 909690 401
733727 103589 470
540824 422633 470
577272 894739 525
224551 674175 470
238667 632658 470
629286 685709 429
679972 888882 525
201643 778887 470
754299 925947 525
835491 483390 470
738969 906629 525
41648 138561 354
479957 370526 449
6368 856914 525
672811 895657 525
280810 406539 441
513451 335839 470
343378 90724 443
230579 567929 470
764899 469246 470
200589 908390 525
669160 394766 470
311478 385008 441
173655 579982 470
310957 523351 470
577577 564131 421
429981 619225 470
702692 424143 470
503956 223266 449
281058 176768 443
633128 76073 470
583308 146580 470
411912 926686 525
237304 156697 443
8821 516408 470
140148 723614 470
424799 809309 470
118382 250482 443
708522 292037 470
830464 19480 470
815388 408042 470
97817 245370 443
541472 314714 470
183719 45429 383
537980 464777 470
736401 685313 442
55056 319710 443
831893 466968 470
760601 69198 470
623665 769423 468
585606 763814 447
493038 524610 470
87329 611420 470
289297 795851 470
417662 633966 470
329537 747255 470
42009 427354 449
506831 97686 449
742068 690550 442
657319 794254 468
155328 393722 443
479568 724588 470
713432 311463 470
191558 988239 525
894865 329428 525
271868 994677 525
607447 764906 447
519288 694776 452
890532 322791 525
490629 822399 470
956757 820166 525
569656 512972 452
761725 76488 470
610658 503794 470
767038 267979 470
812253 436571 470
175906 291823 443
161161 403543 443
117491 866923 525
391783 12357 443
710556 663651 442
7035 318005 443
942763 40529 525
12782 347501 443
363320 17616 443
169901 320078 443
351987 253762 441
347255 113713 443
330250 957914 525
131713 611493 470
740098 943966 525
562270 916004 525
749994 237636 470
319548 867485 525
618764 225537 470
394048 329321 441
889188 401083 525
647326 346157 470
955816 660109 525
693658 319137 470
191930 377765 443
153421 58123 375
631527 500676 470
171836 475983 449
972795 817753 525
601681 712894 447
275926 163952 443
143104 25921 375
915792 462653 525
407612 534557 470
202395 801660 470
863879 91584 525
716948 511206 470
951946 672766 525
685520 645605 429
506108 391656 449
537575 659529 452
449779 169104 449
674411 621615 429
159292 647207 470
953574 760973 525
874307 229501 525
924926 17412 525
255422 354924 441
994269 177239 525
889482 196665 525
978899 753362 525
802454 695849 468
778773 754401 468
368616 464295 449
914211 874724 476
855951 451788 525
48460 305731 443
135097 237076 443
441551 294389 449
884283 395126 525
55363 272796 443
138832 494494 449
290209 908459 525
849419 798683 525
85699 253107 443
509554 64600 449
6470 312009 443
274654 299448 389
580615 157475 470
277948 494827 449
546404 133900 470
460820 109069 449
953835 595917 525
346145 909592 525
890306 744634 525
818923 459875 470
17431 957756 525
468574 821844 470
380421 832198 470
620529 466120 470
85306 130084 354
44925 605980 470
956297 833783 525
905429 536913 525
991258 183378 525
545945 51869 470
831483 6767 470
160938 299524 443
602684 507084 470
723321 7197 470
251719 542246 470
981276 269150 525
14208 449851 449
90996 394629 443
282051 225730 443
374954 367357 392
870018 934084 476
487543 826316 470
767868 392973 470
363230 759128 470
90556 423380 449
325202 922039 525
430147 486140 444
735769 547037 447
993224 459091 525
68439 759148 470
1 1 1
2 1 2
1 3 8
999 999 50
999 1 179
1 999 179
==9643== 
==9643== HEAP SUMMARY:
==9643==     in use at exit: 0 bytes in 0 blocks
==9643==   total heap usage: 0 allocs, 0 frees, 0 bytes allocated
==9643== 
==9643== All heap blocks were freed -- no leaks are possible
==9643== 
==9643== For counts of detected and suppressed errors, rerun with: -v
==9643== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 2 from 2)
