==20055== Memcheck, a memory error detector
==20055== Copyright (C) 2002-2011, and GNU GPL'd, by Julian Seward et al.
==20055== Using Valgrind-3.7.0 and LibVEX; rerun with -h for copyright info
==20055== Command: RunCollatz
275570 168364 443
28795 13174 308
196432 217463 386
39391 4293 324
205058 355116 443
6158 8575 262
401948 462952 449
35022 110538 354
55 31 113
35326 41082 324
517 3 144
246140 261797 363
339 581 142
39022 13971 324
84813 35380 351
2686 1537 209
177 484 144
199760 484858 449
500 912 179
163951 5237 383
819 106 171
240050 421245 449
41806 19935 324
77376 58956 351
33590 43769 324
4919 2806 238
44823 76983 340
4031 3094 238
30127 86594 351
50254 50544 265
27815 34714 311
138378 474763 449
227089 32920 386
6733 10295 260
347 236 144
5692 5154 236
122574 166329 383
9292 6711 260
77218 36837 351
75056 387091 443
78131 14905 351
372662 369634 392
4790 3074 238
852 806 135
67869 36504 340
9007 2196 262
62950 221121 386
380227 186764 443
597 3982 238
7561 9037 252
367771 433519 449
66343 322533 443
380 322 144
94985 84173 333
344235 152041 443
470073 307399 449
1064 70348 340
82031 50574 351
86060 57523 351
126925 445083 449
271233 329205 389
30444 11899 308
75641 84279 351
250263 179263 443
61042 39849 340
208325 26273 383
54155 27336 340
7458 9366 260
91172 311777 443
5219 8702 262
414654 209934 449
53960 356729 443
15798 48721 324
309 335 144
10992 76377 340
52716 1053 340
218190 271560 443
54011 9017 340
110 540 144
379 110 144
5082 9115 262
5990 59427 340
285148 75224 443
332232 196533 443
91282 23876 351
90180 76591 351
15351 11132 276
7858 1495 262
6082 4604 236
434 983 179
7488 9416 260
826 405 171
96893 50552 351
33 9135 262
8507 416 262
9709 596 262
1963 112298 354
475777 80155 449
1310 2588 209
383 22 144
13564 8861 276
9212 77686 351
64286 90931 351
94584 97315 328
117 821 171
526 529 80
397526 397491 268
361 619 142
170338 80929 383
26622 4311 282
370889 134226 443
274571 43438 443
9 7723 262
212351 418658 449
3828 9127 262
2072 6652 262
911 529 179
228399 241889 443
92394 28578 351
98977 55200 351
932 88 179
100 658 145
80953 77018 351
2736 9369 262
18185 53196 340
806 267 171
955 529 179
594 279 144
2556 9673 262
6446 5001 262
998 8284 262
128 383 144
4694 9335 262
487335 88422 449
494986 22958 449
91762 78763 338
542 717 171
851 663 171
50400 76218 340
1174 99016 351
39852 76365 340
88264 42492 351
38 538 144
28829 360872 443
988 857 179
78342 63971 351
666 512 145
9518 7362 260
41352 474113 449
507 639 137
209365 131490 383
155 105 122
273680 206142 443
539 970 179
171 957 179
761 650 171
4466 94315 351
13887 60184 340
326970 201536 443
622 394 142
37290 50110 314
234674 84265 443
274549 374296 441
4314 6834 262
94950 99356 328
157794 178469 370
961 934 174
323287 213172 443
85678 40141 351
2182 2762 209
50324 10051 324
955 76 179
43 625 144
423920 456290 400
470 239 144
474977 125384 449
63134 26344 340
957 982 143
453667 68012 449
446913 90193 449
903 6869 262
465003 183175 449
149719 5217 375
192378 445488 449
574 958 179
76126 13934 340
2497 3419 217
8154 1727 262
96981 25394 351
5949 2306 238
64030 69560 312
52161 34563 324
720 281 171
8903 3011 262
727 584 171
4141 3709 238
100939 132558 354
432 711 171
906 691 179
9392 3639 262
79422 27668 351
2672 6181 262
209096 13900 383
89 155 122
10570 58233 340
5711 2374 238
98434 9664 351
167280 120095 383
1500 2352 183
357465 51743 443
12087 47516 324
9916 187 262
5012 5635 236
4388 2723 238
306774 339644 384
286743 495355 449
125 140 122
52064 177419 383
1713 5270 238
5405 2734 238
492735 154820 449
240436 191088 443
670 2451 183
474803 56838 449
98090 63611 351
5961 6705 262
402558 269830 441
418817 321893 449
1523 3606 217
146580 325362 443
379 448 134
46 883 179
304900 175552 443
1387 354 182
66949 64795 268
507 108 144
418 665 145
8821 8481 216
5995 86355 351
408438 332934 441
318 313 131
419018 186710 449
9157 1609 262
1746 2996 217
1172 96296 351
560 4802 238
653 572 145
926 744 179
92 90 93
403567 298879 441
51 197 125
334 214 144
78500 63371 351
95569 65116 351
9343 2640 262
4264 3199 238
69940 6203 340
1632 5129 238
1805 4572 238
34684 98139 351
496 7541 262
8973 7227 252
34159 65726 340
953 646 179
447 340 134
475884 417604 444
5826 7543 262
340 175 144
597 331 142
329295 342014 366
520 8861 262
33293 17833 308
280 991 179
636 9296 262
96108 52742 351
571 4977 238
585 802 171
414801 199493 449
6497 6441 169
112764 5736 354
874 607 179
524 252 144
2752 2531 191
146705 453166 449
88303 65626 351
419592 262548 449
68485 207132 383
4920 1932 238
529 8428 262
59820 17544 340
1124 3769 238
287640 24644 443
51989 7395 324
681 99 145
93019 58753 351
254099 494696 449
76506 63180 330
16067 68099 340
1473 4979 238
6967 4798 262
548 273 144
87 913 179
489878 261901 449
1198 2933 217
162036 455952 449
48499 210050 383
13862 2907 276
70004 35326 340
429 798 171
463634 110116 449
382 15 144
898 2101 182
2409 8330 262
1314 5880 238
34317 57915 340
8776 2766 262
97931 36627 351
617 630 132
9753 7410 260
81516 67396 351
4429 7777 262
329614 485027 449
63 787 171
764 5101 238
398 417 134
491983 114545 449
321 827 171
97566 51795 351
187135 451547 449
854 63 171
22687 193843 383
535 808 171
18835 80870 351
816 985 179
325 383 144
9452 9717 198
9344 3038 262
375862 360603 392
5361 4089 215
438621 363942 449
2925 6629 262
387709 483163 449
53871 1997 340
207467 197812 373
516 488 142
83333 82291 320
8694 51634 324
162881 427495 449
5214 2855 238
75445 71476 325
98739 110752 354
115874 14812 354
9169 8682 247
9684 2500 262
4536 5015 210
770 347 171
63073 173392 383
412 624 142
7058 337837 443
3440 3282 181
115 372 144
53419 360597 443
69884 49765 340
104698 325801 443
153675 336 375
5491 7458 262
950 530 179
481691 285293 449
307630 292350 371
266423 282141 389
44 256 128
486767 172026 449
654 261 145
221 958 179
288 984 179
722 827 153
7206 7128 195
92729 65170 351
47228 72799 340
564 222 144
884 617 179
128224 55383 354
512 36 144
2564 8609 262
51769 59896 340
87661 54969 351
10 174 125
74888 371255 443
4058 8482 262
321930 174397 443
943 281 179
210 856 171
144855 452367 449
3760 1282 238
41974 69402 340
13172 73414 340
51900 14423 324
756 662 171
28781 16072 308
272604 138001 443
1 943 179
13 505 144
479760 475359 382
2895 9118 262
14637 21091 279
627 615 132
1938 8866 262
422 621 142
8864 5401 262
787 5 171
7459 6357 257
414411 106369 449
34570 86129 351
3447 5375 238
13606 11 276
3166 8990 262
222491 40927 386
239 700 145
2001 9563 262
3833 2349 238
18 9808 262
2498 570 209
29129 15140 308
77471 38586 351
281 543 144
2534 41708 324
334401 480551 449
1486 6789 262
191 141 125
10648 45326 324
370462 291695 441
96631 64192 351
345521 493321 449
80539 87143 333
931 423 179
37686 27309 324
29781 61709 340
803 546 171
523 88 144
6158 1736 238
34493 38549 324
987 531 179
50 52 25
957 590 179
68449 94873 351
483 558 142
577 338 142
5221 5140 179
87006 38015 351
80283 90524 333
5237 5016 179
1885 354 182
292725 200755 443
13237 37711 324
243 159 128
24 642 144
2112 7570 262
16261 82791 351
49956 86148 351
90 782 171
83959 118018 354
65376 99902 351
214675 408979 443
7378 8567 252
670 162 145
52834 94537 351
236907 73000 443
3317 9261 262
387571 55568 443
13487 13009 276
446278 496967 444
436 694 145
4947 9720 262
150213 287097 443
19541 21118 274
278675 473951 449
228803 227209 355
12852 10526 268
79691 14448 351
2677 7935 262
4796 564 238
154932 27352 375
321 298 131
689 862 171
975 402 179
13070 43429 324
53 583 144
3683 1434 217
59278 81124 351
6791 152 262
130961 114947 349
128448 286230 443
4629 27550 308
190529 180590 360
9877 7564 260
73991 96985 351
74760 47037 340
385 72 144
1239 2701 209
540 491 142
207776 160451 373
1927 5251 238
43429 9879 324
580 759 171
8945 6635 257
2712 6978 262
6258 1737 262
12035 64473 340
5596 5711 205
6633 6250 244
181468 440377 449
77602 52303 351
964 83 179
86228 82015 320
434 959 179
16555 3670 276
320660 279928 389
271802 208314 443
62719 490261 449
6336 6893 244
439444 304713 449
319354 182314 443
4514 58629 340
552 857 171
27700 70642 340
2482 7196 262
47890 7855 324
7737 6009 262
75705 58727 335
335734 11415 443
328365 450858 449
277725 270211 389
739 724 140
5835 627 238
7946 8326 252
57367 70807 335
457 5048 238
399827 272785 441
43861 364841 443
78156 574 351
696 291 145
7947 9367 260
258864 235105 368
78409 77291 276
162 236 128
556 2602 209
349145 69411 443
428292 485589 444
203448 29449 383
253682 223957 443
330 652 145
27835 73950 340
902 165 179
44 573 144
497812 186734 449
13257 13641 245
860 137 171
53511 7429 340
80298 10876 351
71925 64557 325
64126 79886 351
4320 4072 202
443881 467325 444
104897 184368 383
204 531 144
6747 1787 262
55595 27646 340
83853 97509 333
97699 77806 338
7345 9731 260
948 208 179
84201 80879 320
4108 4759 215
3180 6008 238
176 211 120
5905 2309 238
627 903 179
4486 58107 340
67124 55805 335
40638 29502 324
1411 449 182
70 1 113
53151 205109 383
1557 8288 262
329 463 134
211984 336719 443
381424 302346 441
94862 23183 351
808 658 171
912 7295 262
65745 75058 325
67138 37127 340
65761 6629 340
89142 18185 351
4883 8866 262
449834 200849 449
43445 98624 351
411311 193486 449
7284 5645 262
35413 26556 311
3043 2301 217
61121 75790 330
551 550 93
738 43 171
5915 1925 238
25555 88110 351
38265 31555 324
3320 9217 262
24261 96500 351
285507 248264 407
10400 11306 268
26702 88778 351
480130 235329 449
187 418 144
334780 354684 441
34590 180238 383
5248 4854 210
450881 104525 449
160000 28785 383
201115 330644 443
68785 41043 340
108 97 119
7219 4226 262
7232 764 262
64287 71895 325
59618 22836 340
343059 158083 443
8054 5316 262
8618 5315 262
35681 2781 324
1007 1565 182
17639 333024 443
285753 430243 449
5546 3826 215
757 464 171
161003 394081 443
4486 53492 340
9175 1545 262
389 162 144
42739 95842 351
1380 66849 340
33767 839 308
50251 2943 324
960 489 179
5136 2597 238
207 599 144
114 436 144
403455 419963 449
111 703 171
2433 7441 262
111887 195172 383
132905 345290 443
6947 5540 262
583 851 171
44 987 179
320 193 131
46677 95658 351
5876 5464 236
496620 163926 449
3878 2710 238
9681 4596 262
332 501 142
45821 74447 340
4957 2030 238
229 425 144
36449 67745 340
56619 30773 340
873 648 179
209440 59620 383
8710 9849 260
61771 69529 330
46356 61860 340
76230 24032 340
643 989 179
9907 1569 262
62509 44370 340
34304 988 311
18108 82212 351
3727 8004 262
272 65 128
527 187 144
377 542 142
293079 430123 449
48227 431766 449
265405 318024 389
419359 80533 449
409 188 144
231 295 128
258052 99373 443
49493 12645 324
70781 64523 312
7950 6899 257
63329 69977 330
6388 8203 257
41139 99959 351
7459 5669 262
8147 9429 260
175 659 145
96415 10063 351
324657 359555 441
82316 330335 443
1161 4636 238
117547 387965 443
334056 160704 443
5034 1843 238
684 301 145
217 447 144
7938 3622 262
264304 46388 443
43 1044 179
244778 469711 449
30387 871 308
2894 8418 262
1729 8825 262
8767 3859 262
208467 297894 443
260187 375110 441
1336 3047 217
34496 43703 324
7717 97 262
493 4875 238
186307 75261 383
40404 84507 351
298818 26235 443
217935 451353 449
8894 9819 260
95505 20006 351
914 693 179
89945 92188 333
362 257 144
4527 6749 262
82051 193055 383
366797 249810 441
6312 8627 257
3 913 179
553 158 144
482347 333662 449
251 928 179
554 872 179
558 585 119
11 112 119
338 514 142
52278 78662 351
207075 81325 383
71755 72327 250
4140 51879 324
343 226 144
4903 828 238
155 381 144
205947 463291 449
995 301 179
351143 13991 443
697 620 145
4413 9694 262
2755 1449 209
220361 265588 443
66125 61930 330
261903 203184 443
33607 14338 308
487535 436637 444
4047 3631 238
7670 1126 262
3158 232174 443
43659 36586 306
484 340 134
987 53 179
138369 52177 354
328 431 134
391467 64038 443
634 572 132
795 618 171
439256 449639 369
708 148 171
4778 9158 262
294894 310993 371
6458 86979 351
99961 25348 351
471745 293027 449
6712 4493 262
52369 44478 314
4661 6272 262
73288 91880 351
688 587 145
488614 337364 449
125 610 144
975 67 179
445230 155028 449
67661 26772 340
874 836 179
125 2204 182
54946 53216 322
48089 26504 324
869 9543 262
435501 338156 449
92937 61632 351
177718 52959 383
49477 98188 351
2935 2200 217
771 73 171
==20055== 
==20055== HEAP SUMMARY:
==20055==     in use at exit: 0 bytes in 0 blocks
==20055==   total heap usage: 0 allocs, 0 frees, 0 bytes allocated
==20055== 
==20055== All heap blocks were freed -- no leaks are possible
==20055== 
==20055== For counts of detected and suppressed errors, rerun with: -v
==20055== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 2 from 2)
