==16278== Memcheck, a memory error detector
==16278== Copyright (C) 2002-2011, and GNU GPL'd, by Julian Seward et al.
==16278== Using Valgrind-3.7.0 and LibVEX; rerun with -h for copyright info
==16278== Command: RunCollatz
20304 32760 308
38013 46395 314
11504 13065 263
14656 10471 276
42066 42413 288
38847 19938 324
19097 11411 279
23880 18046 282
41996 42209 226
13254 34342 311
37561 19694 324
29762 12461 308
17794 14965 279
27168 14181 308
11747 47970 324
35147 41880 324
11197 34909 311
16862 12280 276
35288 39764 324
24339 41826 324
37739 13318 324
29377 12847 308
46188 29386 324
38443 11960 324
30546 44955 324
33628 27826 285
24330 44099 324
24637 49507 324
17168 35744 324
27874 39474 324
42195 28252 324
48175 25427 324
34680 38578 324
38461 14763 324
32503 10873 308
23535 44748 324
28350 45344 324
46353 37108 314
27463 15808 308
17876 12165 279
18961 16961 279
35390 41320 324
37663 46557 314
24740 15507 282
28107 13628 308
49234 32529 324
49137 14324 324
18626 10595 279
38868 23991 324
35547 32358 311
41650 48408 314
22354 20914 269
33478 20555 308
23122 35632 311
48111 12972 324
23478 47552 324
29326 46282 324
14533 30189 308
46401 42991 314
44023 49655 314
40282 33690 324
41027 25141 324
24060 45242 324
39035 18442 324
29304 40774 324
17778 31939 308
36324 37268 262
19640 26523 282
28939 21426 308
21383 27080 308
10463 20568 279
35967 33721 324
17458 34949 311
46621 14220 324
13967 48550 324
12278 28772 308
26496 16784 282
29977 13235 308
17463 31987 308
13027 43317 324
44212 27946 324
22341 29815 308
13982 14648 209
26093 36499 324
24875 34285 311
13877 10225 276
39571 11754 324
18217 47839 324
67816 88456 351
73881 70405 325
65306 72586 325
70505 52166 340
65634 86039 351
62443 76279 330
88234 99665 333
53052 68143 335
95135 57985 351
99096 76978 351
91736 71647 351
94438 84289 333
84307 75295 351
88369 54159 351
60493 58140 317
85703 92307 333
52546 80331 351
70826 70807 219
76709 94370 351
55524 62113 335
54674 57728 322
66225 57403 335
64254 96759 351
53872 99729 351
92151 53742 351
53134 76240 335
88327 55720 351
51223 57758 340
68321 81084 351
98091 64771 351
76953 52830 335
86478 50334 351
71781 91780 351
86807 58587 351
58824 98804 351
70543 75746 325
80221 96920 333
95452 56057 351
88385 98787 333
62808 73485 330
77887 77980 245
53579 54279 260
58572 97856 351
88626 80302 333
89095 92678 333
83441 94855 333
75742 50900 340
98163 54076 351
93202 83790 333
57450 88386 351
59198 60932 317
61891 80977 351
92354 88890 333
59729 78759 351
86953 96788 333
57170 58765 273
98578 58132 351
62767 83685 351
87137 78392 338
85724 64484 351
92794 92304 302
66185 79726 351
90243 99167 333
80710 91329 333
66345 75791 325
51548 90664 351
72654 99929 351
56178 96561 351
72335 81906 351
80156 69248 351
75844 89576 351
51730 62810 340
91340 87095 333
53849 77879 351
69085 77441 351
84417 51376 351
91828 68296 351
92424 56698 351
64284 86904 351
87568 75538 351
87401 97534 333
64076 71159 312
84495 51878 351
72071 61350 330
98194 76313 351
73831 65008 325
62949 57588 335
56933 63602 335
57938 59433 273
63174 90565 351
52948 80866 351
73832 55391 335
76758 65743 325
57252 61141 335
86136 72407 351
87705 99543 333
89143 72266 351
90354 90357 116
50990 67452 340
93930 72345 351
90511 50989 351
88073 55199 351
88140 99853 333
51669 96419 351
86888 66932 351
74829 71292 325
67325 70703 312
91782 50713 351
51291 85172 351
57286 87966 351
53010 76070 335
98080 81338 333
66110 60103 335
78151 96140 338
54843 81050 351
65787 66564 268
60640 66520 335
73314 86874 351
59595 62153 335
81525 95604 333
95831 63513 351
84421 72863 351
62070 56404 335
95694 50462 351
67157 74511 325
80850 54361 351
94774 94437 315
95449 72509 351
53098 91562 351
69576 70945 312
82457 75155 351
57657 99706 351
68762 67859 312
74172 53961 335
63435 72356 325
78105 81582 338
74679 87419 351
65948 84507 351
85218 63395 351
91726 68432 351
86380 89724 333
73976 70366 325
58038 59779 273
96059 90004 333
99807 59276 351
86545 50564 351
62158 78157 351
96897 65487 351
93676 67086 351
94831 93040 315
62811 91137 351
64144 81407 351
52793 82978 351
96057 82714 333
72461 70857 325
76473 85610 351
85219 61366 351
80897 83515 320
72199 70748 325
85860 52424 351
71928 70897 325
84984 89447 333
99931 82038 333
88467 60017 351
52902 96708 351
50960 80646 351
66791 92666 351
88558 90338 315
93170 53820 351
94728 95954 328
66624 60907 335
72424 51988 340
73648 59321 335
97160 71814 351
89998 56841 351
84549 88968 333
79796 94320 333
89893 60481 351
50979 71793 340
50959 53442 340
63634 86050 351
94165 84449 333
93367 83331 333
76265 74162 325
91206 99966 333
56176 51208 340
62638 94144 351
61299 56307 335
59400 91207 351
54956 50873 340
85038 87818 333
73171 59404 335
95097 60916 351
87651 59261 351
91400 76896 351
97489 66212 351
52822 86382 351
94188 73693 351
88101 65856 351
86414 86799 271
54204 56418 322
77231 93623 338
72842 71903 263
62918 52563 335
98575 85350 333
73806 64782 325
97081 67407 351
53444 77719 351
97169 55144 351
84015 61270 351
51738 93432 351
97522 83225 333
64378 54034 335
98282 51649 351
90730 80624 333
58883 66617 335
75588 60877 335
52643 52561 216
57078 73547 335
95093 67830 351
71956 72156 250
76452 59768 335
94345 98023 328
74570 91280 351
59188 65186 335
52432 50720 309
70349 74945 325
94934 70903 351
93505 95917 328
96125 72488 351
64600 60195 335
83414 86370 320
73719 92641 351
74633 96358 351
63573 94366 351
79430 95026 333
63015 94305 351
78755 96639 338
91786 64850 351
62331 75633 330
51296 95323 351
92808 85397 333
55894 97282 351
97643 97772 222
50051 59799 340
61734 54016 335
50899 75516 340
63234 93113 351
71047 50463 340
83835 67230 351
74899 80976 351
78681 61588 351
84426 62012 351
86975 60316 351
70327 64788 312
62773 72360 330
64110 80869 351
65709 95585 351
77529 63384 351
59148 71109 335
51641 72324 340
81545 76160 351
94342 88132 333
51181 99285 351
51973 83879 351
58591 58489 273
82679 52567 351
51829 63443 340
95589 58703 351
74157 54430 335
66536 51412 340
77239 70592 351
60922 74090 335
52305 57135 340
67113 61826 330
88214 78946 333
67426 56831 335
80671 90143 333
62044 61351 317
97593 93775 328
76288 99115 351
71294 75422 325
80574 59503 351
92448 93793 315
92248 53157 351
86742 93426 333
52740 64671 335
67931 96506 351
92068 71173 351
56200 58365 304
54684 97106 351
94457 80006 333
56960 96500 351
78731 59867 351
54565 52454 340
54476 62678 335
83747 81068 320
92448 85001 333
82731 56000 351
64112 79976 351
92945 77077 338
60279 55383 322
99596 69586 351
72792 56071 335
63275 52803 335
97532 84645 333
69119 76839 325
52018 82026 351
65594 72691 325
88600 52444 351
58239 74139 335
51539 75707 340
80117 93704 333
92839 86687 333
87535 91581 333
87149 53899 351
85325 51962 351
51328 79029 351
65919 63514 299
85220 84588 289
63898 81083 351
76170 51228 340
86381 90106 333
98805 58293 351
61688 77357 351
73419 57196 335
51661 50881 309
98057 93924 328
62476 71000 330
60477 75001 335
93178 71240 351
79963 60398 351
89112 72095 351
75978 64490 325
83714 52582 351
91177 94537 333
79063 84688 320
58797 80425 351
58280 62999 335
87708 94747 333
99387 70410 351
90961 87223 333
93579 73475 351
83368 98672 333
75435 53193 335
50600 51767 309
93542 84611 333
79078 69813 351
92829 59755 351
54754 52991 322
71957 89748 351
61181 51637 340
54309 50533 340
86746 99274 333
53132 85393 351
99613 57681 351
90098 93219 333
62902 90992 351
76084 74858 307
76535 72793 325
93819 53703 351
87605 71184 351
79702 62737 351
99599 96502 328
63485 81863 351
71881 88720 351
62801 69417 330
91148 70465 351
93052 55757 351
89043 78977 333
93817 98543 328
65390 69239 312
59371 76026 335
98699 59765 351
75677 64182 325
81509 54162 351
70833 73147 325
70553 51505 340
50016 93749 351
75331 79300 351
67429 61789 330
69607 91451 351
53465 96916 351
76948 87648 351
76127 97074 351
66152 85666 351
90800 51582 351
52457 63102 340
66691 60353 335
61953 59792 335
79203 53314 351
96614 58151 351
53775 55344 260
78173 90474 338
84972 91854 333
90169 58296 351
60287 80616 351
69081 74592 325
90645 87524 333
96163 79750 333
==16278== 
==16278== HEAP SUMMARY:
==16278==     in use at exit: 0 bytes in 0 blocks
==16278==   total heap usage: 0 allocs, 0 frees, 0 bytes allocated
==16278== 
==16278== All heap blocks were freed -- no leaks are possible
==16278== 
==16278== For counts of detected and suppressed errors, rerun with: -v
==16278== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 2 from 2)
