==21170== Memcheck, a memory error detector
==21170== Copyright (C) 2002-2011, and GNU GPL'd, by Julian Seward et al.
==21170== Using Valgrind-3.7.0 and LibVEX; rerun with -h for copyright info
==21170== Command: RunCollatz
2506 26770 308
12246 67984 340
16163 65954 340
16934 13924 271
102255 90806 341
15184 6770 276
27790 70531 340
41198 40184 288
152957 151617 308
77234 75322 351
473766 476929 382
43951 11556 324
333522 335172 335
401707 401029 387
452238 448654 387
80962 91244 333
17513 3738 276
36656 37284 262
59071 72879 335
909662 909298 326
39807 50281 314
45938 7563 324
129624 120865 336
64392 26551 340
25546 49956 324
143026 147252 357
37302 63811 340
772458 772398 331
992559 993283 352
25158 68364 340
179447 182873 365
472750 471173 338
249515 246850 350
13970 61859 340
663702 663892 292
4224 22423 279
22915 28261 308
4789 17734 279
256025 255374 288
402128 401113 387
68207 69187 312
60769 72063 335
90841 93204 333
634902 634557 310
42070 39557 306
36464 55965 340
37703 32997 324
38836 77271 351
126113 124076 318
743741 742975 318
18964 14858 279
735482 734731 380
22440 56935 340
37260 49083 314
238746 238441 275
335351 337862 366
49948 56719 340
352842 355742 379
74147 29788 340
77145 21903 351
734938 734724 274
24121 43676 324
4372 35517 311
336994 332034 366
50541 23173 324
53026 30427 340
54668 12315 340
73727 14265 340
80679 88696 333
15247 74090 340
44790 32139 324
68337 55510 335
32759 38075 324
146618 148341 295
54011 362 340
41993 12548 324
48605 1624 324
45303 3999 324
68625 16238 340
7140 67154 340
61265 8254 340
52753 75415 335
219421 226410 368
618828 617843 310
471507 472783 338
720026 720006 199
17526 57337 340
922 40510 324
183559 175785 365
217381 213206 386
986 31226 308
49273 51375 309
41376 68815 340
467438 467704 268
99116 87572 333
9557 1186 262
40386 2725 324
86811 87701 333
52862 64697 335
51746 39038 314
3035 44974 324
8190 16438 276
313802 315230 340
74697 67060 325
60190 13594 340
58008 53966 322
205709 206305 329
21485 75690 340
37426 12539 324
56000 15350 340
530821 530239 333
952357 952534 414
51729 45182 314
95661 99667 328
20381 46141 324
273562 274719 358
7705 30856 308
41277 75983 340
66962 4968 340
74860 9598 340
75492 6825 340
4365 62867 340
9804 37493 324
14786 71665 340
5785 64426 340
42982 47891 314
1362 74699 340
556336 559208 346
59104 9716 340
33972 15984 308
17363 12319 276
520102 518865 439
19685 55296 340
10621 5071 262
70138 76025 325
975675 976108 334
77634 64358 351
37842 23647 324
20524 30665 308
94816 99789 328
76436 2626 340
211391 208143 355
10975 1372 268
24716 5018 282
47738 20051 324
67983 42578 340
73682 16397 340
436632 437052 325
105683 106573 354
71081 18711 340
108554 109931 310
23249 44730 324
24751 24400 264
217206 223457 355
68918 22102 340
9286 43559 324
32106 29164 285
94761 92394 315
18957 7852 279
34844 54745 340
29369 21273 308
38956 61262 340
72728 23281 340
7395 38720 324
34095 33402 267
213577 219917 386
73449 27499 340
36322 43477 306
28596 42938 324
32951 18679 308
282719 280904 358
7199 41463 324
34054 66094 340
41509 65304 340
22191 20878 269
11519 61546 340
69660 60399 335
988908 988538 308
92128 98842 328
3697 41677 324
75067 65964 325
1546 48948 324
30347 16082 308
51713 1609 324
620525 620705 372
76886 75197 307
145340 147678 357
27058 47484 324
74907 53881 335
497382 495771 320
408340 408452 237
43478 16177 324
98340 95698 297
26300 20322 282
142432 150204 375
51675 48575 309
53709 59217 322
103271 98513 341
144024 140885 375
61649 16558 340
502850 503243 271
449288 446127 369
73358 66988 325
194477 193461 329
67677 35913 340
7578 14031 276
845233 846444 313
949068 948304 326
5795 60250 340
52709 7936 340
489686 490912 320
337780 336035 366
104586 104092 297
843507 842007 388
831194 830359 344
56517 962 340
66182 30276 340
38632 40235 306
33829 17560 308
54198 50589 340
8606 2678 262
9142 5727 262
826241 825297 344
58044 53526 322
476564 474646 351
64339 16640 340
801352 801824 406
9656 29587 308
34790 37705 324
53462 62179 335
65817 19698 340
142746 139093 375
452170 450245 387
103321 87631 341
177616 183047 365
31249 57272 340
70540 69948 312
35442 14371 311
64712 1410 340
102384 95211 341
24862 10263 282
69243 73514 325
20990 34894 311
487525 487546 183
601690 595965 403
126868 122176 331
10184 9509 242
42197 71193 340
14904 17021 271
53817 69885 335
439620 440502 356
100415 91294 341
338859 337483 366
19948 74362 340
18231 2512 279
43655 7832 324
87605 103432 341
18973 58867 340
95644 84968 333
54931 21037 340
1937 30384 308
496938 493438 395
219807 222510 355
43520 48320 314
256769 256269 332
9113 31892 308
92200 77944 338
48796 8093 324
38555 24839 324
23752 1998 282
48886 12432 324
911158 911201 339
67393 62878 330
148625 142767 357
154597 152629 352
33988 65865 340
316846 315797 353
51893 73329 340
45466 71522 340
614170 613213 310
44287 10859 324
49523 18571 324
108194 107263 279
146607 144999 357
65438 46675 340
347546 349308 335
66808 17836 340
32208 23777 308
90703 92851 333
86030 84636 302
15945 74360 340
46627 59535 340
34623 29768 311
764684 764203 318
13861 34822 311
61753 19905 340
37950 43801 306
190418 189865 329
95981 98592 297
602320 601111 403
40113 38928 306
77045 64747 351
22167 22775 269
141278 140369 326
782411 784021 331
316114 314325 340
371915 376437 361
34957 26233 311
26514 70287 340
61194 58291 335
181026 181008 241
57571 65937 335
755772 755696 256
58301 30490 340
93456 81020 333
748754 750292 393
76233 6574 340
681064 681118 336
103130 79033 341
56834 63020 335
391990 391324 330
74408 73733 294
27695 3609 308
845624 847092 313
53620 61093 335
74638 9947 340
71156 1394 340
5241 21569 279
25110 7648 282
86235 96706 333
58518 27378 340
175115 182300 365
69110 57034 335
55546 64608 335
71145 19187 340
53393 40905 340
101237 100871 297
11042 58304 340
337707 338996 335
100477 101979 310
47191 37137 314
503045 503895 320
56388 7469 340
316831 313952 353
19046 27487 308
97156 83149 333
63793 44171 340
17781 57744 340
48061 17109 324
53287 19775 340
510821 511984 470
392 57766 340
20597 29016 308
43221 43120 257
854053 854021 357
1260 1697 180
218894 213378 386
249987 254885 332
74514 12964 340
9815 19743 279
97760 101212 341
76169 12447 340
421049 423558 356
27896 65998 340
16890 69175 340
450577 446859 369
68531 1502 340
94368 79316 333
192147 192120 223
988029 988327 290
22321 71915 340
139234 146625 375
57094 44446 340
28704 64064 340
59144 37027 340
482583 483486 276
620059 619934 266
399986 400147 374
30224 30287 241
63094 1426 340
24959 39873 324
674598 675596 367
1930 77146 351
76990 56098 335
6365 51226 324
60172 8563 340
6585 6489 213
15124 59204 340
84245 88329 333
65270 37992 340
51378 71262 340
43878 32115 324
317449 316648 322
40917 75621 340
34369 52043 324
69693 10636 340
14066 61475 340
191695 195973 360
90833 79755 333
831618 832501 282
38308 10460 324
53610 22526 340
42946 22796 324
5218 36137 324
815017 814611 313
321701 320973 353
54284 36523 340
54624 15251 340
5518 51327 324
92162 83563 333
68138 50934 340
166526 162627 352
486416 486055 289
34906 71764 340
56549 1368 340
57598 7645 340
945785 945592 277
75466 7969 340
73108 48920 340
351515 354830 348
1224 8315 262
10638 47643 324
50889 25404 324
4813 12744 268
18547 44040 324
376555 373584 361
61114 5799 340
100262 84766 341
708764 708830 274
5843 36907 324
51206 74117 340
62932 41647 340
150412 143661 370
20956 56509 340
32515 70201 340
5535 16210 276
23857 35700 324
127859 129642 331
57678 68119 335
67081 57564 335
141329 145535 375
19566 71332 340
54787 27956 340
79110 97251 333
14679 28758 308
501110 498875 395
56438 18013 340
68174 4172 340
783084 783227 225
16552 50915 324
14449 76896 340
32891 3888 308
37863 34479 324
222009 217824 355
45732 58405 340
48570 13000 324
717848 717742 243
106989 108351 292
61386 71001 330
40644 53156 340
522497 521864 302
101452 101322 279
984061 984049 171
226837 227519 306
8522 13700 276
643817 643446 279
74074 41144 340
4888 25393 282
31088 61325 340
30102 69706 340
46076 71946 340
100777 92305 341
193472 195042 342
554700 554993 284
130343 118365 344
26498 29428 308
646917 647272 217
43548 69613 340
57153 36899 340
918314 918586 277
5450 16068 276
15128 53103 340
65382 59782 335
46307 5659 324
209208 208697 280
81270 97985 333
70255 54107 335
==21170== 
==21170== HEAP SUMMARY:
==21170==     in use at exit: 0 bytes in 0 blocks
==21170==   total heap usage: 289,705 allocs, 289,705 frees, 23,646,416 bytes allocated
==21170== 
==21170== All heap blocks were freed -- no leaks are possible
==21170== 
==21170== For counts of detected and suppressed errors, rerun with: -v
==21170== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 2 from 2)
