==13782== Memcheck, a memory error detector
==13782== Copyright (C) 2002-2011, and GNU GPL'd, by Julian Seward et al.
==13782== Using Valgrind-3.7.0 and LibVEX; rerun with -h for copyright info
==13782== Command: RunCollatz
3080 4415 238
5556 2503 238
8985 2893 262
9479 6440 260
1522 3852 238
8081 83 262
8502 1811 262
8485 2439 262
6531 1484 262
6092 9054 262
4650 49 238
8615 2696 262
10 2822 209
5205 8698 262
2192 8618 262
6930 7292 257
6430 3838 262
6882 5133 262
1089 3778 238
5241 1642 238
4226 9 238
1787 8527 262
6810 7739 257
9438 8116 260
9373 9359 185
791 6997 262
328 194 144
9981 3917 262
4476 3871 215
8732 713 262
4804 6733 262
8862 8746 216
4926 6026 236
404 5021 238
9843 4802 262
9578 9080 260
6012 1588 238
7333 1811 262
9260 6497 260
297 4199 238
5743 2517 238
5238 1477 238
6065 7870 262
4663 6884 262
8517 3248 262
1659 2435 183
2138 4496 238
5435 6978 262
8238 6388 257
8421 1203 262
5821 1493 238
9231 5100 262
4808 4711 197
2400 1098 183
6812 7311 257
4270 4350 184
3065 7039 262
5613 600 238
9557 8623 260
7104 7988 252
3540 8468 262
3274 6123 238
3392 6524 262
836 8803 262
5166 1151 238
7800 5534 262
7492 2796 262
9890 100 262
162 9840 262
4006 9488 262
1529 1268 177
3589 4583 238
4289 6634 262
1078 5646 238
9882 3670 262
2192 4478 238
7817 594 262
8199 9462 260
9681 2038 262
7971 1564 262
8872 8281 234
5019 2282 238
9904 3849 262
5177 352 238
9306 9090 260
8085 8473 234
8773 1818 262
2340 1110 183
1584 5371 238
9983 3044 262
858 3114 217
2699 3442 217
4203 1345 238
4641 423 238
403 3380 217
6496 6299 200
9943 5210 262
7667 5789 262
5351 5620 236
8414 4935 262
4512 4427 184
5341 9102 262
4144 1082 238
1105 4954 238
4602 3014 238
2627 3120 217
9220 768 262
1136 5568 238
9418 4866 262
5047 8068 262
8517 9985 260
1882 9521 262
4150 2026 238
6062 1534 238
796 8527 262
41 1585 182
4235 2121 238
6429 2294 262
3464 9132 262
7930 4238 262
2237 2531 209
5997 9420 262
6502 4186 262
3552 5875 238
4887 6312 262
4383 5718 236
7656 5532 262
2686 7165 262
9960 8420 260
8828 449 262
2036 3702 217
9504 7668 260
9264 4549 262
8352 4595 262
6163 9398 262
5116 542 238
7899 5542 262
2188 4733 238
5685 8811 262
7996 6823 257
2829 701 209
8006 7709 252
4472 1583 238
2799 7335 262
1465 9979 262
6383 4821 262
8079 5632 262
2758 9540 262
4533 427 238
5065 7247 262
1610 4275 238
6349 3417 262
5190 4968 179
9197 9775 260
4034 8518 262
8344 2767 262
8715 4647 262
608 7707 262
8132 877 262
9267 3080 262
7307 9257 260
1911 9360 262
5902 8593 262
3640 4642 238
69 5096 238
6330 6787 244
2828 565 209
8409 6070 262
4217 5515 215
4118 4878 215
396 2034 182
9560 2321 262
6516 8414 257
5416 7767 262
8690 9725 260
7632 9986 260
4405 3565 238
5984 9931 262
6644 7646 257
9766 6374 260
3 826 171
8485 3387 262
2607 1404 209
8513 5849 262
842 9834 262
1180 8949 262
1060 2495 209
7339 3840 262
3660 5122 238
678 6499 262
4244 4388 215
7061 4452 262
7251 6508 257
1426 5545 238
2748 3264 217
5046 2092 238
1790 6073 238
3073 5674 238
8594 2092 262
7283 8185 252
6292 2823 262
5430 9424 262
2059 6169 238
2734 8153 262
9961 3872 262
680 7625 262
1029 2204 182
5242 6243 262
6994 1498 262
8492 7504 252
9333 9996 242
2085 4777 238
9239 5724 262
747 911 179
7984 1065 262
7918 9715 260
6033 9107 262
3809 3249 238
2229 6611 262
2769 4312 238
5310 6015 236
6884 5329 262
4202 1464 238
8967 8217 247
4801 949 238
9070 6563 257
5709 3239 238
904 2706 209
7651 8081 252
7656 3660 262
2406 7034 262
1003 6505 262
5632 8725 262
6950 3440 262
970 2736 209
6380 7953 257
3804 4276 202
8899 9350 260
3999 5208 215
441 9987 262
8798 6932 257
8186 2183 262
2303 3949 238
1555 1266 177
2995 7875 262
9356 3841 262
2808 3909 238
8828 1560 262
439 6410 262
70 5115 238
7525 9382 260
4556 1163 238
3576 6141 238
5145 7340 262
6295 6786 244
1685 4832 238
1071 9764 262
95 718 171
5408 2552 238
5951 2683 238
828 1527 182
8642 5701 262
783 6058 238
5939 3568 238
9578 9047 260
7396 6550 257
9291 5431 262
8765 5325 262
6978 8841 252
2565 2743 191
1831 5059 238
43 8334 262
6745 2062 262
8248 869 262
5431 2569 238
5555 7083 262
9733 919 262
2201 2434 183
3271 3936 238
1076 6060 238
2414 2863 209
590 4210 238
5698 609 238
534 8350 262
308 15 128
1420 1091 182
8762 6069 262
6146 868 238
9203 3185 262
5559 2648 238
6236 1933 262
876 7040 262
978 3466 217
2949 7115 262
8365 5290 262
1062 6863 262
6848 6361 244
8738 9555 260
6359 4791 262
5170 5658 236
8612 8697 203
9379 6411 260
6607 37 262
3078 2841 217
9916 3688 262
5245 6572 262
8232 6817 257
6262 2715 262
6554 6200 200
7525 8512 252
7820 2623 262
7966 3347 262
8660 3790 262
420 1532 182
2969 7070 262
4631 4416 184
3821 9510 262
4098 2989 238
1688 400 182
8267 9403 260
5965 701 238
1713 7138 262
8397 3745 262
4304 3177 238
1847 2811 209
2434 8208 262
7387 7215 195
1408 2995 217
8271 9095 247
7582 3843 262
1019 5588 238
3299 9315 262
5433 1822 238
1139 3167 217
9468 2154 262
1639 8677 262
3849 9126 262
5139 6022 236
1898 5861 238
1549 7287 262
5200 621 238
9794 8229 260
4871 1606 238
6543 9643 260
8082 7040 252
2237 6116 238
3422 9971 262
7644 5290 262
938 5604 238
5870 2401 238
883 8308 262
20 5140 238
7149 4231 262
2485 7458 262
6636 1799 262
4306 376 238
3241 4443 238
1588 3170 217
9080 8857 247
7570 4899 262
339 5762 238
2818 2092 209
2378 5159 238
5410 6419 262
5741 1709 238
973 555 179
8634 4867 262
6615 7800 257
8851 916 262
1271 2996 217
3995 4983 215
8358 6276 257
819 5916 238
6373 7160 257
8466 4712 262
7167 9847 260
265 9959 262
875 3838 238
3605 4797 238
8396 9354 260
6398 3193 262
9568 8335 260
4230 5951 236
7924 9052 252
6850 7237 257
1799 7799 262
9847 6120 262
2304 1072 183
8099 294 262
452 6187 262
470 2706 209
8209 5704 262
5461 5819 236
1530 7235 262
6746 8055 257
3226 5911 238
3987 6032 236
3921 6496 262
7742 9355 260
2918 5195 238
2495 3014 217
9512 7320 260
8923 8973 247
6403 5417 262
4636 7253 262
6041 378 238
6226 2813 262
6392 7477 257
4922 824 238
6522 5869 262
5397 2514 238
6921 9008 257
9111 4934 262
6615 7213 257
5952 5053 236
5295 3635 238
900 8518 262
5226 5273 192
6416 2024 262
7102 2816 262
5708 113 238
8407 5920 262
4181 7580 262
5305 1220 238
805 5780 238
7103 874 262
4578 4146 215
7706 6442 257
6727 9766 260
6570 8982 257
9020 1314 262
2807 7371 262
581 1524 182
5246 4074 215
8301 3391 262
9298 656 262
481 3447 217
6352 3454 262
6503 940 262
1132 597 179
9571 3585 262
1421 3085 217
6304 4878 262
9456 2200 262
6984 4963 262
1574 1409 172
8415 7728 252
5938 8796 262
561 3855 238
6046 2727 238
125 5212 238
632 4643 238
2561 379 209
8498 2382 262
8472 7427 252
9694 9702 167
7623 3790 262
6985 2636 262
4530 3816 215
8858 3917 262
3272 3146 199
9762 2087 262
3759 6418 262
5556 4629 210
1017 8908 262
5213 223 238
4668 6025 236
6143 7598 262
5262 7643 262
3777 2065 238
6202 1892 262
3809 6250 262
5045 8463 262
7049 3247 262
4964 9025 262
6509 7421 257
4913 1203 238
4141 7247 262
322 2361 183
5929 1616 238
6307 7224 257
4968 1391 238
4908 1803 238
569 9899 262
3948 2686 238
8549 2380 262
5475 9335 262
2296 5830 238
9646 5863 262
7645 334 262
3275 6077 238
3551 3295 181
7680 3868 262
4262 7067 262
7383 4203 262
6720 5657 262
8353 4430 262
5167 7894 262
1466 2769 209
7606 8447 252
3808 9940 262
10000 5407 262
7897 3308 262
2824 3701 217
9522 3488 262
895 4496 238
5038 8951 262
3019 7404 262
7786 1253 262
8574 4830 262
8573 4642 262
1330 1403 159
4311 1027 238
1123 4167 238
5344 849 238
3258 2513 217
2004 666 182
7203 8682 252
1030 2384 183
4914 3030 238
4616 3726 215
2148 3881 238
9715 9862 211
9848 2905 262
6852 7373 257
593 3932 238
2713 3745 238
7590 7003 239
7964 1139 262
1333 4351 238
5279 3771 215
691 3192 217
5694 5752 174
2097 9764 262
4279 3210 238
8011 2964 262
807 2129 182
8916 4088 262
8107 4900 262
5653 3106 238
7939 1714 262
7933 510 262
1064 5733 238
2833 5616 238
5596 1117 238
4303 2110 238
717 6144 238
6492 2488 262
3018 3367 199
2322 5163 238
1491 2370 183
579 9783 262
2216 4539 238
8961 2464 262
6413 6737 244
5568 5150 236
2406 996 183
9616 7822 260
2600 5309 238
8683 9183 247
6776 9323 260
5240 6756 262
9166 5966 262
5406 2675 238
9406 7479 260
5581 7557 262
9851 6422 260
1760 9430 262
6778 2892 262
5289 5244 192
7285 5625 262
845 538 171
741 8710 262
2806 6185 262
6011 6470 262
9190 3254 262
3532 8315 262
5289 8342 262
9678 6585 260
4275 4656 215
3157 7459 262
8083 4240 262
7604 1310 262
8571 3531 262
6057 4097 236
3091 5017 238
780 1364 182
3191 7629 262
714 5856 238
9811 4458 262
429 4020 238
9793 5979 262
6366 3434 262
5179 9005 262
7041 3629 262
1653 9969 262
4487 5652 236
3286 5919 238
6056 9995 262
4928 4154 215
8141 940 262
6473 3124 262
3509 3271 181
3652 8221 262
4957 8102 262
270 1880 182
7417 5594 262
8108 1460 262
125 6565 262
6065 5085 236
2316 3588 217
3809 6683 262
2915 3161 217
1499 8003 262
12 8258 262
9112 4859 262
7315 3732 262
7538 3634 262
2742 9603 262
6396 6069 262
192 4589 238
7728 2726 262
8422 823 262
6736 4650 262
6915 8535 257
4842 2494 238
3815 3650 238
7667 3648 262
7280 5868 262
347 3670 217
3985 7162 262
7012 2809 262
8138 4144 262
7993 8836 234
2166 3180 217
4017 6053 236
8023 2476 262
9464 6048 262
42 5920 238
9151 674 262
3828 1713 238
3369 4577 238
6715 480 262
9700 8671 260
3059 9649 262
7410 5539 262
7116 5377 262
5380 6688 262
613 3623 217
7299 4041 262
9063 610 262
5714 8561 262
2777 1044 209
5104 6696 262
6130 5220 236
4275 8584 262
2216 7847 262
9130 184 262
1537 4663 238
9659 5525 262
2100 1947 175
5427 2932 238
2692 6298 262
6408 5633 262
5075 611 238
3808 1657 238
8665 7825 252
1124 6679 262
2326 8089 262
7123 4368 262
2187 1185 180
4418 6510 262
6743 4088 262
2187 814 182
6298 2746 262
9512 993 262
3546 1055 217
6702 1147 262
5707 4245 236
7607 2029 262
6826 5049 262
2115 8846 262
7939 792 262
1078 3667 217
2866 1335 209
6487 1818 262
7535 6992 239
3166 8442 262
1104 1209 182
7976 8721 234
7254 8367 252
2321 9967 262
602 2347 183
5935 6315 262
805 4423 238
4209 3600 238
4512 4387 184
6625 8638 257
8321 8378 234
6840 5396 262
3062 2460 217
3777 3839 176
566 5658 238
9782 4327 262
9494 2067 262
2909 7106 262
3360 5145 238
9887 1079 262
3708 6462 262
7742 2021 262
5765 4356 236
3870 9912 262
458 652 145
6909 8773 257
2145 483 182
8124 2660 262
7856 9026 252
1338 8737 262
3847 2868 238
6617 8958 257
9341 9185 260
7576 7354 239
5865 7911 262
9255 4592 262
9899 8413 260
2665 3981 238
8648 8517 172
2308 694 183
8583 5781 262
291 2896 209
9039 7115 252
5323 2752 238
5697 4018 236
2358 2016 183
993 6880 262
4016 2482 238
4371 3171 238
4675 7670 262
5480 3054 238
3683 9788 262
3749 9629 262
1455 8383 262
8567 7064 252
7421 5328 262
4238 9880 262
592 4412 238
6975 7498 239
8225 3089 262
7784 6679 257
3360 7253 262
8934 8032 234
1630 9020 262
3215 9166 262
9279 2339 262
7223 5778 262
1160 631 179
5408 4034 215
3367 8237 262
5196 6784 262
8941 6960 252
9198 255 262
7672 3439 262
4995 4083 215
9824 6125 262
4382 5443 210
3012 2985 155
9593 9384 198
6790 1170 262
4435 5974 236
2490 238 209
2787 1803 209
6054 1885 238
8130 741 262
1912 5895 238
5710 5184 236
5885 7682 262
4310 6058 236
6067 9064 262
9633 2118 262
4870 3673 238
9162 6747 257
2887 8714 262
5654 4726 236
7224 2104 262
4622 1244 238
3681 5491 238
7856 9862 260
35 1153 179
6840 4081 262
168 1392 182
762 7310 262
5427 5152 192
4712 720 238
4458 5688 236
1609 8738 262
5539 4714 210
9727 7381 260
2844 5191 238
2022 436 182
7724 9364 260
4600 3750 215
2033 7866 262
3720 3290 238
4742 3170 238
318 9902 262
9859 6456 260
9206 6145 262
8141 4418 262
4459 3142 238
2094 1560 180
9272 9876 211
5084 6982 262
4495 1435 238
5262 5992 236
2967 5095 238
207 19 125
8232 554 262
6868 9998 260
1223 95 182
7302 9771 260
8216 9993 260
3450 9588 262
960 6951 262
443 6649 262
7391 2156 262
2404 75 183
6331 1805 262
3201 7137 262
5885 2920 238
1269 128 182
6523 4720 262
==13782==
==13782== HEAP SUMMARY:
==13782==     in use at exit: 0 bytes in 0 blocks
==13782==   total heap usage: 1 allocs, 1 frees, 4,000,000 bytes allocated
==13782==
==13782== All heap blocks were freed -- no leaks are possible
==13782==
==13782== For counts of detected and suppressed errors, rerun with: -v
==13782== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 2 from 2)
