==19975== Memcheck, a memory error detector
==19975== Copyright (C) 2002-2011, and GNU GPL'd, by Julian Seward et al.
==19975== Using Valgrind-3.7.0 and LibVEX; rerun with -h for copyright info
==19975== Command: RunCollatz
96319 27344 351
48293 92156 351
89385 1703 351
35765 26822 324
9223 81780 351
46512 32981 324
16420 58129 340
62790 53594 335
91677 19837 351
3629 58579 340
50424 54866 340
32081 45322 324
87742 50678 351
66072 17914 340
47160 8363 324
19281 79281 351
77666 18690 351
93304 22193 351
51566 19085 324
90024 70097 351
93143 14161 351
6750 67905 340
60160 49050 340
22085 31563 308
7561 82120 351
89476 30548 351
27149 36008 324
28768 97825 351
53883 24349 340
84015 68503 351
66639 72509 325
33530 41755 324
24717 60152 340
35918 13464 324
65945 10547 340
21472 73630 340
14069 74163 340
57658 72327 335
73464 62293 330
37031 15798 324
87304 82203 333
37046 72633 340
79604 64768 351
63086 55693 335
4688 14060 276
60495 23136 340
44461 69283 340
47456 73713 340
59700 18071 340
5243 94515 351
57055 29630 340
17073 33873 308
80533 68511 351
31291 50028 324
8960 46694 324
83262 80704 320
77069 61047 351
65210 83493 351
94367 52351 351
80912 78992 320
73296 11237 340
95213 31513 351
709 16960 276
90487 96472 333
25324 84194 351
17682 86921 351
91285 15218 351
94384 84782 333
35658 67480 340
71411 91252 351
30252 89201 351
65184 74797 325
54028 84258 351
53986 18172 340
54595 18153 340
19512 17200 279
63023 60494 335
74620 24872 340
40906 43961 288
18801 47188 324
6248 18654 279
63720 85468 351
32557 95379 351
74319 42234 340
58600 24962 340
68695 63394 312
13360 47641 324
5696 48130 324
55546 77343 351
54403 81956 351
93172 43969 351
62172 74256 330
45153 62666 340
60657 98126 351
96401 69586 351
21156 39306 324
96093 33101 351
83537 81008 320
74012 76452 325
64100 55991 335
35972 28865 324
84058 48986 351
48608 36899 314
59858 64865 335
12234 41234 324
27281 19550 308
63846 82476 351
97806 86675 333
68699 6142 340
89472 90097 302
50575 12846 324
68610 24348 340
20989 39477 324
80832 36970 351
69270 39082 340
17986 51306 324
34385 68954 340
79922 89153 333
88560 57491 351
61610 49743 340
19153 6239 279
38303 28849 324
62733 10863 340
38084 11263 324
85585 88429 333
32637 21877 308
51190 12723 324
68225 80527 351
21247 10009 279
74538 41230 340
92526 70441 351
22653 30903 308
59332 47599 340
39600 52347 314
47348 63085 340
61725 36049 340
8994 95179 351
47426 88254 351
98621 91563 328
3057 27767 308
73333 2491 340
15515 86110 351
75867 90979 351
95252 84456 333
24149 48126 324
54147 95295 351
12698 19749 279
9417 62819 340
80592 91623 333
45579 45035 314
80639 52181 351
82461 49353 351
48945 59545 340
19981 41292 324
19305 10855 279
66185 98303 351
22238 60492 340
83663 78062 338
16402 95587 351
29295 60617 340
27699 72487 340
23870 78849 351
12749 39042 324
94874 65104 351
29513 8931 308
94965 49557 351
98759 82382 333
26976 54396 340
4947 92142 351
17653 11132 279
15655 55366 340
2465 43610 324
69085 84197 351
44620 43020 270
1743 1175 180
18022 63000 340
53485 97464 351
83120 665 351
41306 83715 351
42724 58147 340
9988 28009 308
41123 49214 314
9502 59773 340
58265 10703 340
45980 12748 324
76558 6997 340
49001 37515 314
94059 59726 351
64552 14536 340
70311 81818 351
19686 75618 340
61198 85431 351
97912 37429 351
14061 94059 351
91223 10893 351
76028 62913 330
1428 84092 351
72488 33354 340
65177 83590 351
156 3908 238
99390 95673 328
83435 25881 351
39909 22395 324
20797 15006 279
17971 71484 340
60372 39996 340
30059 34474 311
73209 20428 340
1608 31394 308
87240 96826 333
95958 23108 351
25109 19628 282
88014 2656 351
17561 73340 340
82733 15053 351
87709 2177 351
31791 88569 351
86113 46156 351
49453 70874 340
46538 91342 351
44944 18626 324
35270 73335 340
74737 47089 340
16861 30393 308
33552 71332 340
57942 57483 273
67372 77100 351
91299 83209 333
69 45946 324
36138 27577 324
6476 52438 324
59792 75752 335
9923 54894 340
36676 51091 314
18102 491 279
52038 38434 314
23158 41568 324
1042 93230 351
48334 30556 324
46477 83684 351
26084 30718 308
31563 29761 285
67694 52392 340
64570 39133 340
30765 60588 340
4014 50116 324
27531 48548 324
15530 37823 324
39917 9534 324
21736 93298 351
31700 13523 308
32869 3070 308
67382 32921 340
82188 75878 351
45588 42510 314
40509 52079 314
59224 37013 340
50522 7873 324
59374 70525 335
57006 48874 340
46715 68125 340
2170 62914 340
7518 63356 340
98461 64873 351
37473 43468 306
87040 38156 351
79643 10135 351
11131 56998 340
83750 40177 351
58887 65763 335
22265 98253 351
10753 58656 340
12225 91532 351
53976 82734 351
36289 6767 324
90163 46614 351
43074 89326 351
62946 15318 340
80984 64706 351
59039 58473 273
7252 7004 195
69312 50053 340
38271 15865 324
59389 48862 340
72154 87468 351
19544 92008 351
98159 35771 351
31886 68826 340
29843 62183 340
22584 73549 340
98234 34242 351
98270 30915 351
39703 80613 351
22585 72613 340
92879 76761 351
44835 50085 314
55065 85843 351
22430 41250 324
99284 79741 333
23933 40266 324
24261 27503 308
86835 15514 351
73611 86845 351
438 80832 351
41377 80202 351
30671 31297 254
79727 78778 338
16130 44151 324
41965 38853 306
49012 8146 324
14774 76519 340
54621 81888 351
7396 64628 340
81644 59783 351
68654 86729 351
60273 45774 340
24379 49149 324
8139 85180 351
6369 99831 351
63151 28600 340
41599 7865 324
34385 64751 340
30899 40762 324
70290 30549 340
22457 96242 351
88551 10050 351
79776 7246 351
18274 14270 279
81962 87107 333
7679 94711 351
65281 24447 340
67948 40686 340
7569 98843 351
21365 28690 308
30885 81100 351
40172 16741 324
44577 22777 324
47122 89339 351
7418 91239 351
20324 27264 308
85613 20048 351
24357 6009 282
30787 21747 308
7844 91106 351
16543 18245 279
85226 34871 351
55552 95044 351
35682 43823 306
6138 92235 351
81381 99554 333
94571 88162 333
19521 98731 351
13853 62445 340
22021 51368 324
12503 53253 340
83244 5150 351
71488 55268 335
37443 53562 340
1905 60794 340
74457 882 340
96021 35644 351
68610 10378 340
34817 83228 351
55047 64307 335
87978 72371 351
31022 76941 340
14471 30747 308
28162 23725 308
30916 98010 351
36191 87674 351
27839 8376 308
80988 58898 351
5923 33777 308
26581 48457 324
13183 90310 351
32723 10065 308
72291 75758 325
45371 89525 351
15830 87690 351
58928 5119 340
63158 23511 340
67301 36250 340
52781 16028 340
8931 91953 351
9228 86498 351
98355 29814 351
18599 53892 340
81737 77695 338
24492 95580 351
16334 31243 308
85954 95741 333
70984 75971 325
16954 23871 282
83496 9371 351
60340 55860 322
97679 18071 351
18833 49721 324
32062 92586 351
80080 38281 351
6777 95098 351
97480 19531 351
25526 27328 308
88993 17868 351
17128 83499 351
44719 25607 324
23971 13796 282
65836 33281 340
43659 50124 314
48656 58865 340
80222 25249 351
35887 32988 324
54554 64608 335
87824 76415 351
34316 96740 351
88230 98213 333
93558 65260 351
73677 97721 351
75804 95419 351
30178 77717 351
44236 761 324
42879 88152 351
96263 51255 351
19154 52759 340
52944 75568 335
60505 92714 351
58000 95850 351
84924 30919 351
15172 75196 340
61862 63820 330
11492 83946 351
62049 46613 340
20400 76203 340
99534 21646 351
1145 85484 351
87870 16515 351
81577 42829 351
79088 74963 351
41648 68488 340
4327 46562 324
50988 60211 340
71175 97453 351
65812 5467 340
13485 80377 351
63681 83728 351
73096 12580 340
6009 99040 351
96887 92253 328
90362 53179 351
14751 90288 351
7200 30998 308
2185 84697 351
22579 60619 340
96151 49082 351
61200 33853 340
65729 37512 340
76689 25881 340
45297 10527 324
91164 83448 333
79606 99157 333
60005 44161 340
69321 13996 340
33601 1451 308
74970 34113 340
60552 67744 335
55125 32386 340
45702 59645 340
69079 83165 351
59550 13623 340
48455 57075 340
60507 18295 340
2515 23595 282
80277 66118 351
51976 11266 324
12028 66467 340
17645 45729 324
82148 3921 351
22877 41447 324
95886 15758 351
24127 8805 282
11726 8446 268
99844 45256 351
1342 88359 351
6716 84465 351
32287 48468 324
86389 16865 351
13190 1757 268
8977 45296 324
53579 16158 340
74370 8444 340
10410 72483 340
78693 88735 338
47699 10501 324
69753 71993 325
21172 62094 340
98810 11372 351
32865 18265 308
53310 17479 340
60253 64469 335
27083 24442 308
70824 83464 351
72691 24904 340
66949 66800 237
9998 78971 351
26055 11525 282
95763 31665 351
40311 82906 351
55954 29203 340
33093 7522 308
80464 29031 351
98568 81167 333
45375 80347 351
24179 44405 324
59929 91746 351
5687 4238 236
12538 50204 324
32015 88118 351
21624 55309 340
70444 54007 335
46016 50927 314
17469 60703 340
49261 19363 324
10170 54700 340
58919 87715 351
24909 47626 324
91958 91603 240
89374 41012 351
38722 74422 340
11322 18358 279
51529 95229 351
44351 66803 340
79355 54906 351
26471 62978 340
2774 61971 340
26350 57427 340
40505 77554 351
43745 39120 306
27655 25112 308
50501 55167 340
59930 58737 304
46913 13091 324
27904 8419 308
33674 85537 351
68599 97025 351
30857 66561 340
62337 91869 351
29130 19851 308
33636 1561 308
8516 18224 279
82145 39934 351
97952 12619 351
84270 75206 351
92040 97212 328
58770 71475 335
30605 81364 351
51165 86531 351
24788 16784 282
90690 91099 271
32319 52220 324
68337 26976 340
77876 51320 351
92949 38660 351
26924 93528 351
59495 958 340
5562 52581 340
80717 22450 351
25557 57441 340
63891 48976 340
98052 73447 351
22756 54873 340
9542 14801 276
43205 17019 324
24731 29076 308
76398 15901 340
76946 9574 340
54886 82582 351
72047 24096 340
39962 94681 351
33816 91486 351
85145 60362 351
28733 10851 308
70287 2708 340
29154 5561 308
28988 49331 324
98219 88726 333
85809 83532 320
87107 42522 351
24966 93245 351
44200 19701 324
63386 53743 335
662 51205 324
64104 24520 340
20398 29181 308
94723 99517 328
86307 73826 351
32206 6468 308
37378 96495 351
33947 9479 308
4539 90840 351
1757 91285 351
94832 60203 351
92171 29970 351
7321 86418 351
96020 24911 351
94769 40021 351
89242 25044 351
64192 25981 340
13709 73914 340
98534 48660 351
22213 93749 351
83393 66343 351
41018 75343 340
17531 93645 351
323 9328 262
89332 6177 351
39786 90488 351
16167 14731 271
21641 34799 311
90843 44222 351
78531 34195 351
39016 22138 324
84993 50161 351
95396 39249 351
59591 38384 340
79530 1543 351
58099 84934 351
24837 70610 340
62833 78510 351
52638 42273 340
7870 40721 324
6112 31481 308
95863 29153 351
87652 23611 351
56284 92357 351
89086 71425 351
17927 28494 308
50339 67463 340
95811 90057 333
29654 75718 340
32619 69645 340
97613 98651 297
55105 92116 351
42052 85895 351
46247 68742 340
35262 77519 351
24669 45776 324
8148 90692 351
9047 24436 282
16284 82237 351
63610 69434 312
52790 11360 340
46836 27428 324
==19975== 
==19975== HEAP SUMMARY:
==19975==     in use at exit: 0 bytes in 0 blocks
==19975==   total heap usage: 0 allocs, 0 frees, 0 bytes allocated
==19975== 
==19975== All heap blocks were freed -- no leaks are possible
==19975== 
==19975== For counts of detected and suppressed errors, rerun with: -v
==19975== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 2 from 2)
