==15132== Memcheck, a memory error detector
==15132== Copyright (C) 2002-2011, and GNU GPL'd, by Julian Seward et al.
==15132== Using Valgrind-3.7.0 and LibVEX; rerun with -h for copyright info
==15132== Command: RunCollatz
556930 559648 315
33177 52301 324
355922 348427 379
18201 62556 340
495202 497032 320
440666 450659 387
674763 678209 385
73300 48671 340
462838 462142 351
228529 232521 443
98229 41860 351
72961 37059 340
57278 57968 273
77361 4378 351
77258 99820 338
590169 596337 403
31986 95133 351
683032 682404 305
8677 83098 351
449597 448507 369
94282 74998 351
73974 53697 335
93039 90044 333
78852 62262 351
110858 24129 354
21695 82914 351
45242 1884 324
124972 133795 344
87838 34231 351
11484 26121 282
38265 32244 324
87805 24064 351
16681 49177 324
678822 670682 385
769774 773995 393
35002 27715 311
864848 865391 326
46244 81336 351
76849 98516 351
63414 47223 340
29334 91861 351
116189 119654 336
452675 453078 294
107385 47475 354
68976 38870 340
34757 36688 324
302062 298814 371
698580 696602 367
12088 3681 268
9624 19590 279
70794 1611 340
210170 209587 342
90118 71940 351
30551 8878 308
100312 22319 351
41989 5801 324
127539 133160 344
639402 640046 354
72724 63340 330
953701 952019 414
1859 29384 308
109506 82239 354
133492 125463 344
566116 565408 284
444689 451464 387
39590 27378 324
31201 38599 324
195583 199193 329
107698 69548 354
42149 7384 324
61504 95605 351
21695 97334 351
79310 26697 351
374352 369747 392
338945 324787 366
103246 20468 351
88217 67580 351
21965 41004 324
99207 30823 351
48423 40380 314
87228 67347 351
108041 108340 248
596448 591949 403
216642 218841 342
29648 67418 340
103909 112474 354
339296 324384 384
102827 100875 310
8658 12388 268
349483 344074 441
4742 65055 340
196914 192029 360
85491 16999 351
3324 3401 181
23724 23496 282
102149 22417 351
336703 334104 366
770148 774463 393
18442 47042 324
10198 22088 279
112303 91116 354
28516 12928 308
222897 222085 293
83171 24968 351
69378 108300 354
112743 29213 354
24759 71484 340
71522 112397 354
989299 991470 352
92739 87133 333
20230 96938 351
192120 201315 360
34544 86239 351
271238 272111 270
4844 7757 262
12870 103616 351
53655 33779 340
87194 76356 351
569463 571699 377
48998 63711 340
672837 678596 385
4871 58383 340
31325 26324 308
600840 591150 403
44813 5417 324
293400 301620 371
17473 19474 279
40734 64951 340
82278 78909 320
267778 266943 345
301864 302266 265
94680 111462 354
493154 497471 395
103531 4290 351
54923 69840 335
68526 109470 354
109346 78310 354
104296 81391 341
13201 86635 351
64925 108762 354
29424 70075 340
679273 680239 367
908238 908017 339
134615 134786 300
13086 51446 324
77942 34514 351
2295 99777 351
40224 1464 324
11152 59868 340
17465 27660 308
78816 101682 341
77002 53748 335
52190 61661 340
29563 101993 351
33295 34803 311
24480 112302 354
36269 61383 340
53149 38777 340
53613 9748 340
62551 39896 340
47772 24242 324
237108 234476 337
90974 106938 354
39000 53234 340
95464 71236 351
73090 72491 294
53790 65194 335
14549 77148 351
113094 70849 354
11544 5665 268
984668 984941 321
87741 14257 351
9890 81296 351
121342 120350 287
68491 108933 354
50385 104817 351
101366 58994 351
173140 170579 334
230819 230208 443
119893 124749 336
274599 272108 358
4670 8555 262
9378 47005 324
16535 96887 351
9133 31819 308
893350 891180 326
64972 58227 335
62433 52112 340
7951 99432 351
54952 67662 335
509179 510072 364
66590 62906 330
96952 41785 351
72157 102972 351
100345 32556 351
26533 86131 351
75130 35724 340
56977 21035 340
476017 468947 382
536734 533190 377
102176 21596 351
394994 401159 387
110008 40661 354
8023 110545 354
394482 395726 405
557092 558496 315
101926 104988 310
900909 900131 401
26167 5502 282
89765 84229 333
86266 58492 351
739407 744188 393
45645 102324 351
54554 47547 340
266736 268610 345
676984 670196 385
84340 25344 351
80641 87977 333
66273 92051 351
904556 904755 339
101825 112742 354
98614 53600 351
101206 80758 341
36724 71052 340
15486 26524 282
85234 65258 351
54424 79171 351
298024 291535 358
57196 48207 340
67089 38733 340
76238 16156 340
258608 260988 345
792438 792007 300
47710 52204 309
386805 386895 255
140609 142337 326
200219 193560 360
50402 47334 296
341746 346203 441
39951 51674 314
37039 66204 340
45679 75696 340
101290 22413 351
72393 69792 325
101126 37903 351
11679 5272 268
216821 218623 324
61511 70694 330
62186 29573 340
31963 26693 285
58153 102524 351
111096 101406 354
27414 92221 351
743514 745496 318
59007 86276 351
54434 36199 340
894908 895387 264
81930 88001 333
33911 85536 351
14807 62689 340
418561 417185 343
78723 45803 351
3050 67034 340
349719 345331 441
47088 12407 324
49358 43475 314
55759 13169 340
288671 288699 234
3819 24735 282
631731 633959 385
131521 115403 349
262833 258929 345
89879 71073 351
184116 171164 365
49400 85448 351
556518 557210 346
44272 61972 340
98414 4991 351
38601 54833 340
98163 70775 351
835460 837733 344
106190 45451 351
57019 21992 340
4987 108754 354
33413 18393 308
677670 677746 199
598006 599760 372
53858 50998 340
111688 15416 354
1287 66631 340
11399 23379 279
501 92172 351
54770 109368 354
106086 72971 351
85123 33700 351
658847 661703 354
70365 31913 340
49896 41871 314
42529 90832 351
5088 93345 351
633184 632669 354
82462 76733 351
37160 9133 324
76252 10384 340
67599 75780 325
108644 38356 354
105240 98265 341
451585 453275 369
109224 26360 354
86192 43636 351
99509 44911 351
86038 34046 351
214275 218668 386
392908 391566 330
75437 53486 335
350472 351561 379
11483 4942 268
37720 11 324
28452 44183 324
56063 72252 335
26835 25157 308
64790 51101 340
52375 64895 340
74363 111098 354
238257 238796 275
15292 67854 340
253179 251753 319
14132 99076 351
20415 8873 279
16531 97305 351
23550 53393 340
28225 69975 340
62270 105125 351
265545 262957 407
55835 57318 322
90962 57962 351
69690 11854 340
83631 6301 351
42012 30616 324
27720 101075 351
79364 34086 351
112490 53674 354
25648 110099 354
17156 17638 248
87603 6508 351
87443 23570 351
373146 373017 255
45633 76474 340
77224 22609 351
133354 114821 349
31417 1097 308
68160 46901 340
94855 12846 351
212318 209201 355
96806 53732 351
7355 70558 340
34197 39104 324
3508 16389 276
58185 92386 351
==15132== 
==15132== HEAP SUMMARY:
==15132==     in use at exit: 0 bytes in 0 blocks
==15132==   total heap usage: 0 allocs, 0 frees, 0 bytes allocated
==15132== 
==15132== All heap blocks were freed -- no leaks are possible
==15132== 
==15132== For counts of detected and suppressed errors, rerun with: -v
==15132== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 2 from 2)
