==32311== Memcheck, a memory error detector
==32311== Copyright (C) 2002-2011, and GNU GPL'd, by Julian Seward et al.
==32311== Using Valgrind-3.7.0 and LibVEX; rerun with -h for copyright info
==32311== Command: RunCollatz
5342 2767 238
6055 2801 238
7034 5305 262
9382 2354 262
4135 5975 236
7830 9202 252
6815 8211 257
5274 2303 238
1437 8995 262
2514 6515 262
49 9359 262
2754 8587 262
2790 9524 262
5068 1230 238
4165 7025 262
4365 1078 238
7662 999 262
4413 3446 238
2971 7576 262
3385 3308 181
557 5732 238
4853 2025 238
1145 9743 262
8646 4918 262
3674 8049 262
1622 1596 167
578 1493 182
4681 3806 215
8837 4241 262
4123 6513 262
3083 602 217
8144 8976 247
9195 9012 198
7700 1708 262
5724 315 238
8032 5222 262
8616 2772 262
8695 5869 262
3892 8119 262
5257 9398 262
4200 5799 236
7491 8807 252
3381 1896 217
7431 7189 239
8791 729 262
7101 8790 252
3594 899 217
1611 4168 238
965 6747 262
5626 8130 262
8782 7693 252
6352 8965 257
8784 4865 262
1131 3775 238
3826 6876 262
1218 769 182
1433 4776 238
7086 2380 262
3910 9758 262
6288 6812 244
9087 3624 262
8592 7943 252
4289 736 238
4986 4839 210
4507 4997 210
7407 9328 260
3001 1462 217
1101 804 179
9724 4082 262
2384 9631 262
8334 1981 262
1295 1963 180
3391 5757 238
4403 5857 236
4329 3682 238
3823 6001 236
4295 1488 238
6702 9954 260
6980 4028 262
8492 8195 234
7934 3743 262
97 4798 238
6390 6465 169
6449 7990 257
3774 3577 238
3895 3343 238
6936 1449 262
2915 6668 262
8543 3147 262
1442 6022 238
56 9208 262
3820 5165 215
3445 2642 217
2910 8336 262
1244 6346 262
487 4581 238
3768 1559 238
7558 6660 257
116 7949 262
5609 2887 238
4156 3206 238
5146 7191 262
8420 2319 262
4650 3734 215
501 739 171
2025 5662 238
8315 4226 262
8395 2931 262
1812 3575 217
9341 5894 262
36369 36000 249
58366 62811 335
39492 34996 324
42813 43772 257
68607 72249 325
16137 12182 276
61552 64886 330
54410 55996 260
88474 83663 333
83326 80272 320
87258 87489 240
28698 30896 272
55189 58560 322
75950 77549 351
67089 68519 312
34710 35059 280
61453 59687 335
78882 78306 338
83028 80794 320
85900 82072 320
40361 43725 288
86817 85146 302
49726 50086 265
74540 78839 351
61347 58779 335
85023 85990 302
15713 13182 276
80373 77334 338
18851 22211 274
56205 57438 304
76289 78006 351
38282 41995 306
61725 57881 335
5003 6764 262
58445 57990 242
53820 49142 340
34868 38419 324
36521 38135 306
53997 49596 340
68281 66076 312
42623 39387 306
12803 16776 276
89357 90299 315
7805 9715 260
46413 47106 283
81138 80483 276
63531 60562 335
45947 43671 314
85506 82949 320
86028 85798 227
15802 20417 279
77859 75033 351
5595 8420 262
9283 13884 276
59517 60251 317
16653 12943 276
75094 75113 188
60751 60802 211
49749 45933 314
81761 83450 320
28595 27462 259
38277 41588 306
25655 21889 282
66907 68388 312
22103 25590 282
6917 2972 262
20978 19588 274
71272 73464 325
61642 62452 317
34850 31421 311
29828 26519 308
24014 25728 264
39405 43271 306
54246 52664 322
42166 44163 288
75915 78835 351
77172 74994 351
27496 24195 308
50351 46082 314
89894 92396 333
15388 12034 276
41134 43866 288
23153 22492 269
7811 12105 268
14013 11676 276
45974 48902 314
26890 24029 308
29009 27815 259
22690 26976 308
69946 71112 312
53948 52511 340
82168 79147 320
14699 17611 271
64345 59527 335
68578 64723 312
81073 82619 320
34401 33225 311
23279 21592 269
6511 10655 260
71766 70700 325
67049 70365 312
79614 75910 351
34191 38612 324
35786 34306 324
11855 12574 263
70994 74436 325
46930 50104 314
59633 58987 273
34947 33438 311
28931 33123 285
58224 60670 317
18391 21155 274
26416 27537 308
77642 75788 351
56718 52977 322
36761 33094 324
27258 23518 308
22239 24745 282
11030 10619 268
86877 84224 302
21789 23629 282
11912 15455 276
17968 14169 279
73776 78218 351
8869 4471 262
75527 71938 325
73100 70375 325
38933 39925 275
60693 56230 317
88842 91965 333
40154 35472 324
14184 18929 279
78706 80417 338
75922 73304 325
65941 66838 268
23916 21193 282
5133 4611 210
39830 44161 306
6909 7044 257
37003 40599 306
72480 73575 294
33203 34443 311
60580 62024 335
27025 22285 308
88900 85977 333
59598 60201 317
37039 33246 324
43174 39551 306
54794 55220 229
46106 49972 314
11935 10561 268
13568 11560 276
76543 80673 351
75375 80078 351
74130 77109 351
76384 75871 307
59579 61518 335
74340 74022 263
21459 20474 256
84107 83779 289
37168 37344 262
24359 28352 308
88798 85168 333
43971 45863 314
28716 27809 259
67895 63207 330
30834 27760 272
74122 71870 294
66010 65096 268
71732 73955 294
54051 55381 260
72882 67884 325
58363 56827 304
45108 45030 283
50018 48203 296
77925 74305 351
38927 37796 244
76948 72509 325
43835 46491 314
29862 34482 311
89924 92340 333
34732 37698 324
21915 22922 269
51141 48658 296
22137 22893 269
48670 51147 296
56682 61579 335
72869 73417 294
17467 13537 271
49522 46985 314
53589 51933 340
62691 58384 335
76795 80558 351
33226 29680 285
68247 69866 312
39237 40087 306
52214 52155 203
57233 61482 335
57184 54748 322
8371 9578 260
34197 29438 285
19568 20675 274
41027 41711 257
67082 65822 268
36080 34843 324
12361 13192 263
40544 36652 306
32647 34499 311
52939 56658 322
50209 54955 340
10120 9873 242
14361 19283 279
51709 53696 340
15815 15565 253
10044 9495 242
83029 82424 320
77974 82946 338
51691 47933 309
76939 73841 325
61470 63033 317
87723 87299 240
18544 14935 279
29083 33813 285
55827 59349 322
10345 14602 276
85700 85367 302
28990 28592 228
41620 45282 314
21883 20731 256
69533 72676 325
62183 64399 330
63087 61227 317
19321 21202 274
83281 79938 320
5324 2087 238
20143 17123 279
61804 63549 330
48986 47220 314
44693 42901 270
12959 16664 276
42836 39313 306
60425 64845 335
80001 81610 320
22332 19035 274
6366 3020 262
14272 12884 276
52697 57336 322
25867 21105 282
7553 11415 268
80341 84474 320
51530 48255 309
46399 49544 314
84613 85444 289
51658 51376 234
69034 67357 312
19659 19789 243
37336 40618 306
87199 82246 333
30618 30164 241
80690 84126 320
26280 28619 308
76363 75593 307
65221 64280 268
49736 49992 265
12780 11817 263
71482 69130 325
31168 28017 272
69314 70521 312
59855 58128 273
18110 14953 279
43692 44024 270
18806 23064 274
39770 35081 324
19219 19870 274
88763 85165 333
33354 31445 285
35118 31746 311
32383 31179 285
59518 60541 317
8203 6554 257
11648 12088 250
46746 44625 314
26481 25874 277
60983 59239 335
5141 9868 262
13574 11758 276
86220 84713 302
19059 23914 282
14897 10315 276
86682 89535 333
23733 19747 282
26638 26013 308
25656 23482 282
51685 55508 340
77391 79096 338
52397 54976 340
81671 85205 320
69575 66914 312
89856 87469 333
36879 34874 324
68370 73289 325
70137 69423 299
59542 59180 242
13709 10527 276
78387 78421 201
84134 88115 333
29749 31041 272
87910 88351 333
75608 71156 325
21118 25871 282
70044 73743 325
7748 7932 221
36912 41609 306
21417 18702 274
55741 59706 322
51706 47553 309
71044 73755 325
65215 60734 335
80104 75820 351
89547 87246 333
47481 49354 296
68618 73065 325
63626 67744 312
19554 22708 274
29040 28859 228
82424 84456 320
38941 35625 324
81713 78813 320
51611 50339 309
27368 30435 272
25046 26635 308
33527 33748 267
43495 44564 270
61705 56922 335
74633 73406 294
51053 55751 340
68435 71368 325
69490 69022 281
39574 37016 306
64694 61832 330
61201 60271 335
28493 26924 259
30624 32508 285
86116 88898 333
81697 76913 351
87812 83349 333
39847 36482 306
72664 67779 325
56171 60386 317
14343 14793 271
11208 11773 237
37588 37402 306
38229 37316 306
52525 56936 340
64418 65314 268
5947 3774 236
37928 40386 306
53084 53627 322
27830 24001 308
18738 17281 279
73707 71364 294
21292 20436 256
60094 60391 317
11192 10891 268
37211 33199 324
46927 43255 314
23381 22764 238
35016 39955 324
80834 79333 320
42328 45345 314
88485 86497 333
54015 54534 260
17176 17241 191
47486 49783 296
12020 9190 268
19699 18551 274
36843 34486 324
18998 22563 274
25861 29795 308
72249 76891 325
26313 24154 264
51735 53924 340
48800 48665 190
34909 38494 324
40038 35242 324
82835 87431 333
53334 58313 322
39045 39922 275
73541 72623 294
8689 9143 247
16058 16805 266
87385 89199 333
22613 23252 238
75609 73538 325
31015 35795 324
88720 89557 315
33294 33510 236
12003 15081 276
62941 63889 330
22353 19357 274
18934 16742 279
21784 24715 282
79106 81998 320
12713 9313 268
25997 28612 308
48951 47869 296
78780 77107 307
55720 58522 322
88873 93417 333
74939 77710 351
63347 66767 330
58380 61064 335
38716 39569 275
40705 43721 288
45610 47518 314
74159 74668 294
30057 30927 272
45318 49305 314
41486 39085 306
44443 39443 306
60936 56854 317
52796 54587 322
61749 64202 330
60460 65280 335
28774 31602 285
5440 1308 238
10031 14299 276
23246 26060 282
26561 24427 277
67745 65703 312
45221 49321 314
83461 87379 333
26306 28830 308
63133 62814 317
45284 42371 314
48044 52022 309
75982 80570 351
87715 91900 333
17640 15269 266
38702 41417 306
70503 73260 325
43631 42818 257
59088 60559 317
68071 71366 325
28131 30934 272
20335 16535 279
71956 76875 325
11566 10815 268
76496 77832 351
85310 84613 289
85408 88394 333
37060 34528 324
75441 70857 325
24431 20371 282
78222 73656 351
86147 89390 333
78867 78987 214
68760 73744 325
40484 37600 306
39315 35404 324
35775 31743 324
22334 21205 269
75005 78998 351
87097 90268 333
40432 43607 288
66623 66208 268
40284 41211 288
56286 57961 304
88933 91324 315
5357 6612 262
16065 20026 279
62616 60899 335
25131 24646 264
62864 60452 335
17409 19448 279
635091 635091 186
719011 719011 75
157102 157102 78
890773 890773 145
274765 274765 58
287305 287305 221
756911 756911 181
805180 805180 119
962297 962297 70
741309 741309 142
764083 764083 106
267724 267724 71
286129 286129 146
108623 108623 93
853917 853917 158
782608 782608 163
289021 289021 190
472521 472521 108
336429 336429 260
706162 706162 243
850900 850900 83
135964 135964 88
656970 656970 62
666872 666872 142
506690 506690 108
189701 189701 42
750207 750207 212
105946 105946 124
465819 465819 139
579920 579920 72
183088 183088 86
672937 672937 124
486699 486699 183
115307 115307 75
310736 310736 128
390320 390320 43
665189 665189 155
432075 432075 82
585805 585805 178
789913 789913 150
161862 161862 78
784332 784332 70
133937 133937 114
258042 258042 195
518158 518158 103
853299 853299 127
398105 398105 131
425322 425322 82
867243 867243 251
806173 806173 194
==32311== 
==32311== HEAP SUMMARY:
==32311==     in use at exit: 0 bytes in 0 blocks
==32311==   total heap usage: 0 allocs, 0 frees, 0 bytes allocated
==32311== 
==32311== All heap blocks were freed -- no leaks are possible
==32311== 
==32311== For counts of detected and suppressed errors, rerun with: -v
==32311== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 2 from 2)
