==27514== Memcheck, a memory error detector
==27514== Copyright (C) 2002-2011, and GNU GPL'd, by Julian Seward et al.
==27514== Using Valgrind-3.7.0 and LibVEX; rerun with -h for copyright info
==27514== Command: RunCollatz
29689 6387 308
20873 8381 279
2795 6784 262
2354 32375 308
28609 6823 308
10308 10490 255
29635 25128 308
32365 18 308
22124 2106 279
27469 24355 308
19482 1463 279
24997 22198 282
27214 28898 259
17602 27895 308
6855 23758 282
32455 32416 192
5260 12719 268
11297 20520 279
4696 2952 238
22848 8853 279
4052 884 238
2179 3137 217
8264 31957 308
17662 21751 279
21790 22248 269
22534 13037 279
14671 15257 271
27684 22599 308
15954 7232 276
20606 10371 279
27327 31631 285
16219 8558 276
2641 27624 308
973 23023 279
475 743 171
17739 2009 279
25803 2235 282
22436 29543 308
5502 17145 276
5599 3756 236
1691 31774 308
19574 32660 308
31833 31103 285
21771 608 279
10953 17186 276
7992 18146 279
24995 20908 282
20062 16224 279
26203 11868 282
14066 6553 276
24774 13978 282
30931 10233 308
27870 14033 308
31688 12614 308
16764 20708 279
26363 14043 282
13676 31402 308
27394 28740 259
18760 22961 274
17148 24296 282
8175 22390 279
11036 28158 308
30971 30543 254
6535 17905 279
4050 29972 308
17086 6570 276
17023 16291 266
13192 17753 279
12282 1175 268
10788 30543 308
14244 5823 276
11560 18406 279
29697 14968 308
17679 4390 279
480 19863 279
9724 4383 262
21451 2164 279
10848 12335 268
2943 31001 308
7553 17495 276
29997 15118 308
29019 24114 308
17530 1050 276
27635 29763 272
777 2036 182
19760 10897 279
25563 5728 282
10769 6472 260
3376 5435 238
4774 539 238
2987 13836 276
897 22232 279
9726 1709 262
27029 26770 246
5640 13603 276
20859 11453 279
30534 29208 272
16995 4232 276
9187 17480 276
11951 14226 276
32206 8572 308
11786 19276 279
4539 26435 282
14329 1638 276
15358 26382 282
1098 22741 279
20067 1474 279
19669 3597 279
12916 31541 308
31874 27683 285
4649 5147 210
13245 23138 279
30722 28853 272
10244 24688 282
10018 30304 308
17453 2550 276
14353 10239 276
7957 27028 308
10352 32486 308
26437 12992 282
1908 30991 308
1572 30166 308
29293 10042 308
11369 26515 282
6610 21029 279
19473 13881 279
30590 9600 308
5026 4273 215
5912 19427 279
30522 18307 308
7979 3445 262
11820 1782 268
13597 15437 271
10245 9569 242
11197 13640 276
15032 17066 271
18099 25619 282
22153 31640 308
2521 14872 276
15836 30759 308
6788 495 262
13965 13361 258
21628 26913 308
7511 30850 308
27507 8107 308
14501 2966 276
19373 1338 279
29314 31396 272
444 4636 238
3734 25767 282
19954 1710 279
14924 11230 276
10334 22638 279
27000 25133 308
16539 24152 282
4825 2443 238
18899 32382 308
18564 1552 279
19682 10649 279
18027 28243 308
15440 18127 279
31202 2441 308
22044 26058 282
2770 14855 276
19382 29867 308
10893 27549 308
19161 10073 279
28188 8209 308
6673 9883 260
20452 23744 282
25685 22235 282
7333 24910 282
30961 26799 272
32449 21960 308
25356 23090 282
18864 7780 279
28382 24596 308
7996 24256 282
15554 3176 276
22925 22224 269
14010 7098 276
28352 7762 308
29832 13172 308
9693 3310 262
8554 171 262
10160 12727 268
5042 15149 276
17054 15901 266
3605 11896 268
28820 17081 308
21794 30548 308
28305 15787 308
28373 449 308
19763 11539 279
3485 4201 238
32611 25662 308
17074 953 276
6091 14876 276
19430 4369 279
13834 9372 276
20642 27101 308
31449 30000 285
22580 26995 308
9043 19832 279
20652 10291 279
21499 16229 279
8238 2409 262
5012 2234 238
7070 18085 279
18475 19112 261
11675 24152 282
9154 14170 276
6376 80 262
22200 2570 279
23388 18396 274
2408 15663 276
32317 9881 308
21209 21356 256
3444 4407 238
2823 13065 268
21224 6830 279
16243 18485 279
16727 2472 276
5156 26486 282
18711 14867 279
22718 26930 308
32751 19054 308
14101 31496 308
232 13487 276
30451 28808 272
15888 20363 279
19401 22487 274
12246 13013 263
28756 22214 308
15358 31237 308
1437 9921 262
28161 10774 308
16307 21770 279
9937 1426 262
23240 17666 279
22735 10849 279
27992 24080 308
5315 24194 282
1287 26598 282
20621 30615 308
4589 13293 276
19689 8248 279
151 23600 282
61 28155 308
11297 25225 282
15306 5929 276
18063 31151 308
12054 5065 268
6470 4813 262
2056 2879 209
8886 12615 268
31440 17681 308
3183 31969 308
22490 32524 308
6533 9989 260
23128 5740 279
11377 30816 308
12984 8034 268
31004 19706 308
27015 16361 308
2528 30398 308
27719 30049 272
21453 2658 279
21320 20680 256
18130 10617 279
590 5688 238
32452 17233 308
20300 18738 274
10454 13319 276
26592 27161 308
19959 15273 279
1641 31426 308
4964 22551 279
2054 28807 308
25754 5420 282
9215 25258 282
23811 4025 282
24454 12447 282
20328 30899 308
30304 29534 272
26969 156 308
10492 29733 308
32509 19260 308
10099 15089 276
25520 27561 308
21334 27048 308
20078 15453 279
15813 6371 276
15425 29918 308
18991 11748 279
9374 20420 279
5119 2477 238
24416 21182 282
23435 21665 269
21220 15002 279
8349 17080 276
3526 7619 262
19186 30002 308
25887 3701 282
17073 15094 266
15230 2747 276
12295 23466 279
6473 12730 268
219 27847 308
9176 25432 282
31410 32105 285
8815 20749 279
31966 2069 308
17339 20746 279
14184 21290 279
5376 3461 238
22371 19808 274
6546 2663 262
18617 9430 279
3450 30153 308
32400 25529 308
9254 23432 279
24041 12766 282
7323 14472 276
2400 20324 279
1226 3413 217
3849 22574 279
27453 4506 308
15867 355 276
16348 9237 276
12277 9192 268
13062 1101 268
32327 6870 308
641 4201 238
4974 23682 282
14023 5229 276
10667 19934 279
29775 17611 308
15204 18225 279
4031 27173 308
24424 21918 282
13203 19496 279
9961 20914 279
12911 24916 282
4357 4275 184
2787 5811 238
3482 12651 268
11182 26753 308
9665 23130 279
31647 18273 308
22980 4911 279
14976 21007 279
4673 3141 238
12478 20410 279
2443 10704 262
22879 6503 279
28915 772 308
15866 7846 276
24244 18171 282
14474 4696 276
4074 5737 236
1424 23527 279
28956 424 308
30013 9349 308
29394 26884 272
15905 3657 276
4992 30824 308
9585 29035 308
24385 17184 282
4362 30201 308
23653 8502 282
2926 16175 276
30981 26488 308
19909 31983 308
27532 24201 308
11673 20674 279
8340 6508 257
13748 26614 282
28244 32131 285
22614 17190 279
10431 27144 308
24703 32224 308
11909 19598 279
13061 18519 279
1812 31598 308
14195 13459 258
25809 31500 308
11078 7595 268
4968 28131 308
9193 25185 282
7191 23492 279
32025 17209 308
32303 3013 308
22757 26442 282
29388 20291 308
32063 4374 308
28339 24768 308
2406 12053 268
24432 31241 308
16449 7124 276
13153 32664 308
5330 7911 262
8666 19308 279
27576 20403 308
18360 23032 274
25363 9228 282
19870 3076 279
10566 22571 279
11487 381 268
26374 23798 264
24273 15326 282
15933 20263 279
23023 11225 279
2843 16923 276
22113 12781 279
27436 26050 308
29835 8954 308
27834 18938 308
1604 3897 238
7620 23235 279
944 18142 279
21534 14696 279
1480 11348 268
1198 4743 238
14799 2583 276
16136 25574 282
25494 16145 282
8909 2572 262
17754 25741 282
4554 16271 276
29197 1943 308
5106 8331 262
12519 12506 157
4586 23873 282
3446 2491 217
31147 31568 285
26211 18819 282
2190 32257 308
8423 24699 282
25494 23748 264
27563 24703 308
22401 6654 279
13206 5939 268
16857 15747 266
2012 18246 279
32762 5909 308
2122 21370 279
19566 31806 308
5602 23060 279
13267 11912 276
4282 25754 282
32027 7123 308
3557 3797 238
30235 15427 308
5898 18822 279
17240 28268 308
21214 11931 279
29271 24897 308
17861 15553 279
29327 12025 308
9270 31486 308
5179 20428 279
8211 26423 282
5184 17879 279
27194 23644 308
30948 5791 308
26572 7877 282
14826 28467 308
14562 8063 276
4504 23255 279
32080 24621 308
19518 15293 279
10741 15959 276
4925 12447 268
17142 19200 279
17324 5683 276
6229 14315 276
25914 435 282
24060 935 282
9663 23333 279
1127 9261 262
12787 9848 268
19059 26923 308
17797 22270 274
6799 24971 282
17852 22449 274
21708 17469 279
16137 4341 276
31231 11576 308
32076 11486 308
21926 23306 269
14331 6914 276
18790 27271 308
30998 19091 308
10874 30331 308
15255 472 276
11354 31514 308
10284 7538 260
25434 32007 308
10128 1069 262
30562 1922 308
2988 4188 238
9520 8318 260
2125 18067 279
7027 30676 308
16555 21804 279
4451 14592 276
27433 8135 308
7503 24544 282
9257 10538 260
11925 24198 282
28751 1301 308
19873 13814 279
30113 19598 308
19448 25456 282
30050 18453 308
2189 891 182
17297 14576 271
18797 20570 274
1241 31525 308
4405 28054 308
25834 31446 308
9668 8647 260
23574 30525 308
579 8352 262
17632 33 276
14983 11421 276
14233 29997 308
12104 30211 308
3491 655 217
13720 13633 183
32536 10705 308
9551 5158 262
1070 2605 209
27495 87 308
28276 17585 308
4822 21919 279
23996 16198 282
23252 12704 279
14286 28727 308
1726 27228 308
31248 21711 308
5724 17810 279
11430 26813 308
9218 21896 279
31417 17809 308
4338 8922 262
25288 5159 282
26660 14620 308
5261 31045 308
16677 5246 276
14652 16574 271
21131 29172 308
2650 27229 308
15796 20322 279
21904 14255 279
30269 26817 272
30212 10792 308
25208 24465 264
23811 11252 282
28697 19813 308
24806 30213 308
27904 24895 308
8760 20164 279
25234 4799 282
23059 22418 269
21430 5562 279
10465 27662 308
19957 20602 243
14008 15690 271
26147 10590 282
31538 14237 308
436 6719 262
22420 24020 282
26566 21219 282
25312 11768 282
13356 21526 279
8938 3624 262
5620 30405 308
14660 17349 271
26221 21419 282
20234 28211 308
894 26932 308
5433 28470 308
24834 27474 308
3666 19181 279
23140 482 279
31210 9684 308
19847 6281 279
5028 15444 276
30942 23578 308
27345 5497 308
5825 13119 268
9478 30981 308
5010 1066 238
15661 2545 276
22450 5196 279
19070 18292 261
16570 17548 266
31363 2951 308
29690 19301 308
31432 8210 308
16233 20832 279
10609 27052 308
24516 26875 308
29686 26222 308
2523 11958 268
26123 31269 308
21922 14720 279
15239 28558 308
9887 23459 279
27172 13707 308
3255 30256 308
32175 18332 308
32464 17716 308
1326 12257 268
3880 22405 279
10663 18263 279
23635 11138 282
7683 31970 308
713 5767 238
13797 7041 276
32065 29165 285
16098 12017 276
10585 14546 276
10197 23246 279
22128 3987 279
7503 24876 282
20445 27213 308
10349 22021 279
14076 31538 308
24126 3618 282
11347 7644 268
7790 28736 308
22543 26082 282
935 5428 238
16286 31722 308
4402 8916 262
13387 22506 279
1628 21046 279
5281 1775 238
3935 32213 308
24945 26117 264
2101 4310 238
152 7440 262
17058 20168 279
32308 10121 308
15826 27438 308
16684 28351 308
475 4345 238
3969 9623 262
32348 10381 308
6076 22618 279
16440 30164 308
28419 25717 308
25362 23230 282
6462 30108 308
4600 29932 308
25989 15558 282
6565 17448 276
21411 10476 279
22079 29433 308
27979 7667 308
24425 16028 282
11546 18559 279
19324 27569 308
20660 10434 279
7487 15387 276
16670 16255 266
1919 17699 279
23130 30034 308
1750 6167 238
25621 26815 308
5533 6059 236
11728 30380 308
==27514== 
==27514== HEAP SUMMARY:
==27514==     in use at exit: 0 bytes in 0 blocks
==27514==   total heap usage: 0 allocs, 0 frees, 0 bytes allocated
==27514== 
==27514== All heap blocks were freed -- no leaks are possible
==27514== 
==27514== For counts of detected and suppressed errors, rerun with: -v
==27514== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 2 from 2)
