==9733== Memcheck, a memory error detector
==9733== Copyright (C) 2002-2011, and GNU GPL'd, by Julian Seward et al.
==9733== Using Valgrind-3.7.0 and LibVEX; rerun with -h for copyright info
==9733== Command: RunCollatz
167657 88115 383
1115 164456 383
105824 47901 351
57967 196760 383
138099 77464 354
42527 102554 351
125206 93054 354
61748 8437 340
102619 194589 383
175275 85754 383
44222 107095 354
52299 73818 340
133730 197595 383
129529 186262 383
105141 34963 351
137504 163556 383
135824 110377 349
42888 150032 375
138424 81287 354
64571 192959 383
123729 4913 354
162565 24235 383
16511 183171 383
10295 56536 340
1245 185684 383
171036 196067 365
10211 168723 383
181811 2365 383
160050 10100 383
105345 122890 354
150039 71535 375
143067 58924 375
45076 170105 383
26517 188460 383
114807 21829 354
6791 139708 354
148804 83179 375
18909 50945 324
188824 71964 383
108655 45782 354
150991 27452 375
69408 179514 383
87172 56947 351
142500 33198 354
88216 199035 383
164817 86166 383
120211 30918 354
166627 15903 383
24147 186051 383
171941 183829 365
58227 111756 354
174708 148892 383
178892 92453 383
109671 179825 383
125183 45569 354
189618 189783 241
35856 186237 383
87426 26604 351
40321 177768 383
142875 76810 375
6836 126128 354
121012 161880 383
48368 197204 383
179982 103596 383
174708 136676 383
188725 163170 365
114803 95167 354
119148 126667 336
171573 98786 383
187912 42618 383
155677 74618 375
22606 82142 351
179255 73935 383
141448 164844 383
188503 96583 383
48305 38322 314
55543 153086 375
143021 96251 375
158085 169813 370
126222 123280 331
155434 45647 375
111186 35691 354
186892 28387 383
100762 54889 351
166242 16874 383
139214 167341 383
136994 181761 383
80031 96961 333
39136 35907 306
62903 102311 351
103526 146971 375
180754 129154 383
53891 148865 375
163236 176008 352
146339 42379 375
23074 29674 308
3288 36695 324
144107 192335 383
49831 80268 351
105688 100716 341
7199 173006 383
41072 169445 383
139580 136362 331
29658 65253 340
70956 91132 351
93961 65434 351
163988 167265 352
109511 45633 354
2124 157951 383
173467 150364 383
120732 120783 243
133037 79103 354
95195 7248 351
34853 104571 351
147647 43327 375
13793 60230 340
84408 104955 341
36835 187883 383
128285 6224 354
33941 142998 375
139361 177865 383
112148 94146 354
191931 44610 383
168982 179132 347
66491 188345 383
5207 170001 383
170575 52962 383
35801 52640 340
150966 183521 383
147707 180640 383
140698 114556 349
115671 117545 323
142061 8530 354
165781 12144 383
152633 114914 375
84260 142986 375
120415 103788 354
8539 137960 354
163239 40598 383
40803 62437 340
116336 157763 383
148007 96792 375
164801 142551 383
24074 183873 383
165566 119560 383
42604 170931 383
95712 128048 354
146715 64944 375
103988 41586 351
198194 69477 383
1828 1213 180
48908 20511 324
143771 14209 375
42700 133899 354
181840 188352 347
72566 174273 383
182429 102760 383
182909 99809 383
112283 86300 354
117562 180437 383
130552 31856 354
43400 14518 324
183878 101139 383
132514 166108 383
192628 39165 383
13397 152076 375
71752 73855 294
77859 65107 351
100539 41313 351
43571 152871 375
38820 12829 324
98887 170227 383
112416 113092 305
85013 8921 351
155853 102424 375
65330 964 340
103362 47566 351
102958 165903 383
62081 44548 340
174786 35108 383
87947 169041 383
101759 32686 351
166555 183424 365
197818 76940 383
86654 158644 383
32568 9027 308
188901 44213 383
53991 71061 335
103551 182170 383
46714 12457 324
197159 48054 383
189113 123710 383
68459 11664 340
158861 36264 383
159121 95175 383
116685 16549 354
123050 616 354
6162 196893 383
133717 110281 349
7452 11734 268
189999 175365 365
147780 175556 383
105848 67263 351
31033 54047 340
143828 170630 383
152650 54022 375
12305 104535 351
9061 78591 351
108026 20998 354
86286 131578 354
75677 99025 351
198558 15046 383
135482 163053 383
195650 23931 383
4771 180717 383
93216 90015 333
63987 181842 383
168607 111149 383
194621 407 383
141048 164107 383
5180 17387 276
27532 105230 351
97018 197663 383
147349 172704 383
142197 15787 354
183777 165652 365
3463 92302 351
42930 182691 383
45350 144370 375
13676 131241 354
104708 144838 375
184811 108908 383
126142 3585 354
55632 289 340
28523 100943 351
32108 34385 311
112261 175958 383
166157 62824 383
138898 35135 354
199639 172540 365
183089 172071 365
156444 107316 383
73274 90745 351
110707 96508 354
173503 74138 383
170296 36853 383
22507 14414 279
33773 153656 375
156898 193172 370
148475 98828 375
117501 168973 383
9610 162561 383
128289 91973 354
122522 30428 354
198263 55503 383
197589 101520 383
8897 43781 324
165143 64605 383
106168 43962 351
22400 109311 354
192646 98027 383
156727 47874 383
145701 102344 375
21602 134256 354
81538 180848 383
164071 75765 383
52879 167775 383
136248 108595 349
118058 111428 349
102257 179129 383
90276 91020 284
76785 1022 340
78803 129752 354
120611 159936 383
170709 85824 383
98530 148222 375
176650 155258 383
87031 99814 333
76230 188198 383
38958 177422 383
21396 100450 351
38645 94439 351
149606 10621 375
32413 105471 351
176784 142841 383
8040 27745 308
10598 176822 383
71460 157525 383
50561 101763 351
184696 27037 383
62075 89572 351
174750 154578 383
68507 197101 383
159521 94067 383
157753 98461 383
112969 60245 354
117396 160511 383
11901 128004 354
103634 138236 354
22325 127793 354
28165 62682 340
105454 63731 351
116302 49529 354
99813 137388 354
85045 6565 351
154289 179440 383
18108 10956 279
128898 24334 354
22186 35468 311
149211 65549 375
179092 72769 383
132473 175448 383
95946 77584 338
137709 89655 354
156378 33718 383
5069 122753 354
169332 62043 383
167180 108519 383
86113 5191 351
169594 177108 347
116241 149166 375
185778 29423 383
11000 121276 354
93642 3271 351
70929 63681 312
185434 48170 383
184413 189703 347
128190 100934 354
52474 55642 340
140726 127410 344
43137 187704 383
165317 184731 365
102268 65541 351
125450 111865 349
122874 168001 383
6731 78209 351
109937 159863 383
73339 195698 383
150966 67579 375
28022 118107 354
116005 98036 354
14642 168369 383
4197 15344 276
78933 17137 351
138470 50636 354
2769 30422 308
70655 181425 383
173366 152174 383
45686 116132 354
125745 68088 354
122121 47341 354
185653 88711 383
93403 70806 351
165121 171908 352
120519 10772 354
93648 1082 351
100426 81564 341
197583 56226 383
90066 82491 333
161822 96272 383
151949 36888 375
197575 1873 383
158887 153881 383
148550 137462 375
59496 69287 335
21918 74926 340
194614 155583 383
53023 56483 322
5113 103926 351
176267 123779 383
77346 7141 351
70881 9530 340
155958 12170 375
138357 178257 383
77313 131467 354
160818 2352 383
61219 10599 340
168204 144523 383
29556 82105 351
156925 151106 383
190750 160419 365
21617 173146 383
37071 112685 354
156282 1857 383
160744 17513 383
84044 83057 289
70729 158691 383
78580 69908 351
73731 58613 335
101471 99246 341
156906 67012 383
3646 159933 383
141333 48429 354
56143 99920 351
86296 25157 351
106699 150987 375
31553 87301 351
37215 155891 375
62255 192514 383
69893 93937 351
133557 157331 383
182481 148985 383
14087 147709 375
56082 47611 340
172056 34149 383
72139 34861 340
14508 97930 351
155523 155001 308
80347 190052 383
47243 5313 324
46364 108384 354
127934 88606 354
74539 178110 383
156361 42765 383
137139 54152 354
101734 98083 341
66174 14167 340
171678 92597 383
27362 178070 383
149257 166563 383
118619 186463 383
31378 129118 354
64057 89980 351
114003 157193 383
8874 12732 268
21062 190488 383
151574 113553 375
111861 57916 354
165979 49733 383
141851 131038 344
117883 179785 383
56962 76431 335
168060 115869 383
164864 77322 383
72241 74745 294
184457 106261 383
103666 131108 354
127374 65092 354
149912 166501 383
106362 114782 323
140449 101389 354
99400 126143 354
115432 197831 383
189527 172167 365
102046 86292 341
163762 184437 365
86605 142461 354
140709 157000 383
110789 23464 354
7136 128405 354
25205 70576 340
173823 116864 383
147366 159283 383
127858 70448 354
180280 161133 352
100733 114854 354
146639 12642 375
27632 199539 383
19697 175382 383
26592 72268 340
114460 159392 383
26331 34930 311
82278 45967 351
112006 29486 354
106468 54969 354
67447 40637 340
67429 58398 335
107052 170711 383
16433 178317 383
95701 195144 383
143616 147995 357
185127 173985 365
14660 20188 279
151336 62809 375
42904 99367 351
94984 168299 383
88380 161054 383
101625 169893 383
155263 118351 375
167835 168194 259
62989 147633 375
22923 115701 354
115996 78845 354
60472 97680 351
129933 70933 354
93483 66038 351
185723 6325 383
112442 36393 354
53500 58200 322
129313 107805 349
48332 137553 354
168593 184316 365
123580 42174 354
76224 154224 375
164443 37087 383
101520 170447 383
104875 150297 375
78131 164876 383
43710 96698 351
5207 149459 375
17610 137035 354
81474 135176 354
190719 83087 383
51425 103442 351
193284 6647 383
28808 11002 308
185394 36782 383
39909 156132 375
136161 30090 354
60232 18331 340
38733 150587 375
141494 63587 354
140357 9946 354
157172 89771 383
17400 70229 340
57969 16500 340
78262 37575 351
159988 157314 352
87383 147424 375
196629 140847 383
142023 198838 383
51846 4889 324
168613 158143 370
80851 119690 354
132987 49446 354
153402 29177 375
56713 9175 340
153642 188662 383
105454 22507 351
128195 180907 383
179762 95078 383
154587 13184 375
105816 100434 341
113932 35850 354
150695 18780 375
115755 62013 354
184930 184179 316
149985 12501 375
13006 64274 340
166217 62271 383
68238 920 340
147289 100677 375
63512 188691 383
75630 30644 340
140423 87098 354
69356 178309 383
101349 45581 351
34735 154942 375
172390 154164 383
75280 56977 335
62735 44583 340
38388 17296 324
54622 33775 340
96109 147616 375
29260 74617 340
95991 6056 351
167871 36110 383
189565 9076 383
5437 87312 351
142078 148612 375
147622 65194 375
38855 120939 354
93309 49040 351
97585 108481 354
82140 168581 383
73404 73840 294
121877 44585 354
112007 47357 354
80475 195857 383
7209 182999 383
137994 158621 383
195090 136752 383
172337 86085 383
134334 124889 344
69244 171550 383
121045 132531 344
33350 22332 308
173855 194611 365
99267 175712 383
152217 132699 375
147456 173472 383
46722 49064 314
27106 6868 308
29135 141282 354
163521 95561 383
20167 73341 340
118400 43743 354
169941 104850 383
13624 25224 282
126200 133269 344
34895 79089 351
77442 53336 351
74791 188660 383
136117 58101 354
163039 144394 383
121260 120548 274
164139 136497 383
37991 86882 351
119960 55482 354
47262 86686 351
78553 46962 351
165058 27836 383
57863 43828 340
41632 168573 383
27410 94537 351
69047 136065 354
9775 35979 324
197109 171596 365
19408 95515 351
61508 186660 383
12948 74990 340
140162 140243 220
43421 82690 351
86853 27317 351
82519 100560 341
21392 91731 351
140995 54861 354
31155 195099 383
9412 121055 354
22341 152546 375
25609 61977 340
168680 147274 383
35172 43587 324
128654 175640 383
55406 67844 335
173906 15947 383
170618 172560 334
121498 137314 344
60741 89875 351
198639 150086 383
20080 99312 351
146020 22357 375
46857 128976 354
63149 138380 354
7051 170193 383
146132 108904 375
22190 34894 311
169561 18470 383
173420 139352 383
133150 153149 375
56884 7360 340
190669 146989 383
128533 134406 344
76704 108461 354
180541 124469 383
22027 35740 324
174892 59545 383
31943 63142 340
145992 60381 375
197436 165054 365
197978 140030 383
160037 25290 383
192604 15242 383
134012 96162 354
128391 60313 354
172704 43638 383
134588 129189 344
104968 41262 351
18038 153085 375
46513 7317 324
30187 1729 308
59986 110738 354
167747 61913 383
176160 90781 383
149251 8036 375
195933 32646 383
39044 107218 354
17185 12328 276
41927 157858 383
58131 34410 340
19572 134088 354
67449 37972 340
107998 128291 349
165506 77185 383
108519 146967 375
23121 150185 375
193891 168565 365
195866 196921 329
103087 91623 341
91881 12642 351
51608 175551 383
78358 177944 383
135190 64086 354
88313 70304 351
25004 51899 324
124312 30655 354
149598 45555 375
199970 134626 383
21003 146981 375
171007 175850 347
62978 145414 375
128314 110588 349
137291 94258 354
66412 67509 268
81709 20903 351
62740 59651 335
84888 151757 375
50846 66553 340
22674 94333 351
92386 12174 351
121877 103078 354
130943 152220 375
94856 118821 354
172316 99226 383
67069 130830 354
89130 13971 351
101417 38211 351
7711 155812 375
128743 177399 383
141109 61414 354
169977 142059 383
118108 117825 274
50605 27663 324
175131 166354 347
30754 76075 340
75157 53867 335
159112 140976 383
112984 141526 349
137869 133427 344
14232 11067 276
175341 104251 383
120504 47355 354
68511 144066 375
115131 33015 354
178600 63223 383
183807 59240 383
56531 56122 304
84403 34361 351
76531 47431 340
91886 63214 351
114355 48466 354
==9733== 
==9733== HEAP SUMMARY:
==9733==     in use at exit: 0 bytes in 0 blocks
==9733==   total heap usage: 0 allocs, 0 frees, 0 bytes allocated
==9733== 
==9733== All heap blocks were freed -- no leaks are possible
==9733== 
==9733== For counts of detected and suppressed errors, rerun with: -v
==9733== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 2 from 2)
