==32158== Memcheck, a memory error detector
==32158== Copyright (C) 2002-2011, and GNU GPL'd, by Julian Seward et al.
==32158== Using Valgrind-3.7.0 and LibVEX; rerun with -h for copyright info
==32158== Command: RunCollatz
93740 537 351
14030 5054 276
35325 4098 311
87516 1081 351
33002 3516 308
46139 2231 324
85404 1796 351
74580 2338 340
39021 9218 324
39862 3970 324
35379 4812 311
92685 4977 351
99904 1536 351
33483 4176 308
99759 9207 351
89744 4857 351
69911 3499 340
63950 127 340
77560 5236 351
75105 7818 340
40049 563 324
88711 1244 351
19934 1805 279
77375 3291 351
93614 8955 351
43768 3589 324
44918 8993 324
76882 2805 340
76982 4822 340
24030 6717 282
11574 3093 268
86593 126 351
50253 1486 324
3074 543 217
34713 7814 311
38377 8179 324
15775 4762 276
32919 7088 308
6732 5710 262
11017 294 268
60235 346 340
45691 1137 324
23943 5153 282
66328 2573 340
49291 925 324
94018 6710 351
36836 7217 324
75055 6963 340
63858 7090 340
14904 8130 276
72661 8571 340
89685 9633 351
13073 4789 268
56851 2604 340
49250 9805 324
36503 7868 324
39006 9485 324
14639 2195 276
21120 2949 279
80226 967 351
87677 6763 351
63981 596 340
87560 865 351
27955 9036 308
33518 7770 308
66342 9211 340
45196 2532 324
27321 2379 308
94984 8270 351
94427 4172 351
52040 4234 324
70072 7283 340
45830 7398 324
70347 1063 340
82030 6950 351
53714 573 340
57522 6059 340
26924 4047 308
89435 5082 351
29204 1232 308
30443 2954 308
45486 1898 324
84278 5640 351
50262 9159 324
89683 9262 351
39848 1041 324
8324 1723 262
49122 6272 324
27335 4154 308
37457 5821 324
2747 9365 262
11776 1171 268
25218 269 282
21703 8701 279
9933 4653 262
53959 907 340
62806 6728 340
48720 5797 324
21308 7084 279
42698 5334 324
76376 991 340
52715 8898 340
25171 1052 282
71559 8189 340
54010 2506 340
78224 9016 351
16539 3109 276
33378 33378 117
45053 8109 324
89114 5081 351
5989 1338 238
28067 9426 308
75223 5147 340
32231 6787 308
92122 6532 351
23875 1281 282
90179 4850 351
2254 6590 262
11131 5350 268
67857 3813 340
99181 1494 351
54603 6081 340
52433 5720 324
90181 7982 351
59415 7487 340
68825 9296 340
38722 5404 324
50551 6892 324
90032 297 351
43181 9134 324
90415 8506 351
99708 7057 351
59999 595 340
12297 1962 268
75776 7483 340
68977 154 340
42587 1309 324
23382 9932 279
44266 5021 324
8860 3563 262
9211 3682 262
69086 7685 340
90930 4285 351
94583 5990 351
51476 7314 324
95820 4116 351
37525 1892 324
38839 5528 324
97490 7525 351
1360 1136 182
47643 9618 324
80928 337 351
26621 6582 282
17955 4310 279
34225 888 308
74570 6815 340
20853 3437 279
7722 8 262
12350 1783 268
9097 8657 247
89126 3827 351
22071 1269 279
33149 6651 308
40528 910 324
28398 639 308
36610 1888 324
28577 2393 308
98976 3890 351
54552 5199 340
26087 6931 282
60099 8777 340
48566 657 324
77017 952 340
92735 2641 351
91298 9368 351
53195 8184 340
55805 6776 340
23428 5266 279
52528 8954 340
19593 308 279
22197 7278 279
89672 2555 351
6445 774 262
22325 5000 279
38283 997 324
66127 8412 340
65421 8382 340
79334 4693 351
87334 2439 351
48159 8421 324
22957 4985 279
91761 1354 351
92972 8762 351
67716 1541 340
11850 1852 268
75482 3662 340
76217 399 340
1173 5154 238
86506 9015 351
76364 9851 340
88263 4790 351
23172 2491 279
73537 37 340
28828 8859 308
7280 871 262
55856 6987 340
78341 6590 351
25352 3970 282
95511 7665 351
49517 3069 324
13083 7361 268
74112 1351 340
6506 9300 260
4667 1638 238
31489 9364 308
34154 1032 308
39875 6104 324
6141 3679 238
92538 3412 351
90636 4969 351
11956 6170 268
62760 2844 340
26814 6649 308
94314 4465 351
13886 2326 276
46039 183 324
1535 6969 262
32621 152 308
11790 4393 268
50109 7289 324
34673 9631 311
95735 4264 351
74295 4548 340
4313 1877 238
53198 6833 340
99355 4949 351
57793 5155 340
88156 8468 351
82933 960 351
23286 8823 279
75358 3171 340
40140 5677 324
22181 3245 279
33990 2761 308
10050 323 262
9954 4100 262
68364 1075 340
35624 2042 311
23919 2659 282
25844 6289 282
51238 3469 324
74976 1551 340
20019 5383 279
26343 3133 282
61956 9304 340
32475 5981 308
68011 3666 340
46912 8967 324
61729 192 340
56868 902 340
65002 8131 340
49207 3174 324
5216 9718 262
92377 1183 351
57472 5487 340
38957 4573 324
76125 5062 340
66797 3933 340
93418 2496 351
48153 3141 324
75474 1726 340
25393 6980 282
85948 3485 351
50030 2305 324
69559 4029 340
52160 6898 324
6424 4562 262
84280 7719 351
18902 1641 279
73480 3010 340
27583 2726 308
34140 8789 308
42723 3708 324
32557 938 308
10431 2493 262
24220 710 282
77690 5905 351
29391 9613 308
38270 3638 324
27667 9421 308
2671 7829 262
58743 6180 340
13899 9095 276
37088 3024 324
52386 9154 324
58232 569 340
55710 9969 340
30 2373 183
9663 8433 260
67279 2587 340
29649 94 308
22351 1499 279
57464 7339 340
87330 1742 351
47515 2086 324
19915 1349 279
43881 186 324
75634 5011 340
54387 4133 340
23287 2722 279
39643 6773 324
86742 1519 351
90244 5354 351
10139 3124 262
52063 6259 324
36353 7418 324
85269 1712 351
5404 8705 262
26799 2733 308
54819 2734 340
40435 4315 324
40853 1087 324
2450 669 183
74802 6487 340
45562 6837 324
63610 8089 340
95960 5205 351
96911 6704 351
69829 2557 340
18816 3403 279
821 1892 182
3605 1522 217
46579 2443 324
61528 5361 340
34447 3378 311
64045 2700 340
23787 4882 282
75551 4899 340
21386 2589 279
99426 353 351
64794 6948 340
68506 3036 340
46092 7107 324
79664 5417 351
88820 5921 351
54166 8480 340
86354 5994 351
8437 4123 262
99484 2933 351
6312 6317 156
19017 3931 279
25165 6709 282
91608 9156 351
1745 7069 262
67422 2995 340
96295 1171 351
80559 8569 351
25676 4801 282
46571 6652 324
58925 5340 340
20172 1743 279
74089 3091 340
3566 6527 262
55812 8878 340
85196 3050 351
53333 2124 340
65186 4213 340
63370 8499 340
95568 6794 351
86141 5115 351
82639 9342 351
44263 2437 324
63590 3198 340
6202 9939 260
91631 6513 351
78257 5128 351
94571 1804 351
34683 2346 311
51225 8138 324
17540 495 276
68972 6421 340
40634 7226 324
65725 4158 340
90952 356 351
85472 7645 351
73339 3446 340
75883 8111 340
47661 7603 324
87542 5825 351
82339 216 351
35344 9174 311
7330 596 262
29294 6267 308
60757 2013 340
48860 519 324
33292 4650 308
81876 7832 351
51990 279 324
10635 3953 262
41598 9295 324
52741 6107 340
80570 4937 351
32540 4976 308
801 4584 238
14800 83 276
15609 9492 276
76440 6496 340
12763 2939 268
81304 5735 351
2606 9873 262
84523 164 351
64349 2251 340
42530 2751 324
46704 6339 324
91986 3165 351
65625 8302 340
19591 1079 279
22407 2547 279
7131 8484 252
4919 9561 262
39053 1931 324
88427 528 351
59819 5494 340
37581 7543 324
23768 1123 282
87639 187 351
92438 4643 351
7394 1988 262
84680 1320 351
4486 4098 215
58752 3018 340
54098 6463 340
49010 4695 324
63179 6505 340
16066 6142 276
94425 8098 351
4978 1472 238
86966 2853 351
16748 4797 276
22272 4547 279
81086 516 351
65159 9912 340
61900 9877 340
41197 2553 324
43003 2932 324
55951 2035 340
48498 8107 324
29154 49 308
2906 3861 238
70003 2334 340
76784 5325 340
6797 4428 262
63633 1763 340
46560 115 324
51014 381 324
20897 5185 279
95097 2100 351
38329 2408 324
91313 3349 351
52634 5879 340
57914 4316 340
68775 8585 340
34986 2765 311
36626 7930 324
6616 7892 257
89569 6629 351
87409 9752 351
81515 6366 351
22833 7395 279
47776 4428 324
29613 3847 308
22300 5026 279
3786 1062 238
30763 629 308
56508 5100 340
29416 3397 308
91982 775 351
53540 4544 340
28826 3320 308
97565 6518 351
29499 1794 308
51546 7134 324
99853 6908 351
84303 3062 351
93842 2686 351
96534 8432 351
49810 9807 324
80869 8834 351
95815 3596 351
48696 7984 324
11382 2324 268
99451 4465 351
25361 9716 282
63037 9343 340
75861 4187 340
5981 602 238
64088 5360 340
38620 3879 324
23293 3941 279
86628 2924 351
87708 7135 351
56942 3162 340
1996 3870 238
7466 4163 262
98500 7811 351
66487 2515 340
83332 6234 351
45950 2290 324
51633 8693 324
62880 5339 340
2293 7494 262
32854 5213 308
75444 6382 340
30323 1475 308
10751 8738 260
15873 6951 276
16465 4811 276
68681 9168 340
59683 4813 340
48977 2499 324
65014 4535 340
769 5464 238
14107 8346 276
73391 3072 340
88411 5740 351
9587 2623 262
37836 7057 324
73439 8793 340
46620 3281 324
28371 114 308
53418 7371 340
88534 596 351
49764 9883 324
4697 3567 238
66067 5800 340
335 3674 217
85490 7433 351
12132 7457 268
80529 5949 351
81690 5523 351
38147 5292 324
92349 7629 351
66422 2335 340
21968 2140 279
2255 3043 217
86766 339 351
10936 2025 262
58260 1653 340
65220 7052 340
19204 2957 279
32983 1287 308
78721 9540 351
36997 4826 324
67127 7205 340
92728 3878 351
19170 5169 279
72798 7227 340
39563 1520 324
93660 9221 351
68616 7883 340
28223 2267 308
84292 5382 351
47035 5511 324
32563 2553 308
21862 8608 279
59895 1768 340
87660 1198 351
22376 4968 279
62173 1009 340
74887 9503 340
54673 1254 340
18481 4057 279
21929 3823 279
83044 4396 351
52280 1942 324
44209 8012 324
39747 6855 324
52366 4854 324
3759 3134 238
31742 1281 308
69401 1973 340
13171 1638 268
62958 3413 340
14422 1899 276
57755 1484 340
29090 5661 308
16071 8780 276
72603 3923 340
38320 8000 324
69942 2000 340
40012 6952 324
3807 504 238
75358 9759 340
82894 2525 351
90158 9117 351
21090 4636 279
22626 9560 279
32973 614 308
18865 1937 279
43421 3748 324
69409 6620 340
5400 8863 262
52786 1832 340
39833 8004 324
66356 7458 340
14410 6127 276
56631 6368 340
86128 4569 351
23446 8341 279
27458 5374 308
10 3605 217
73165 4901 340
31867 8989 308
40926 2490 324
86238 732 351
43705 699 324
89562 2000 351
73832 5457 340
43461 2348 324
49807 17 324
72497 6169 340
32538 569 308
15139 9128 276
77470 5018 351
20392 8585 279
68542 1280 340
2533 6754 262
75743 1707 340
80550 4400 351
1485 3021 217
33720 6788 308
55140 5190 340
10647 9634 255
81983 5325 351
91694 461 351
96630 8142 351
45063 4191 324
93320 5520 351
80538 6554 351
31492 7142 308
8422 930 262
37685 34 324
58094 7308 340
61708 9780 340
62802 8644 340
21784 9545 279
41087 6522 324
36157 6925 324
38602 1735 324
38548 4492 324
98986 296 351
10840 1530 262
97051 4049 351
36956 512 324
7654 7589 177
94872 8448 351
68482 2428 340
76088 2557 340
62337 6576 340
65220 7797 340
33694 5139 308
38014 7005 324
80282 4782 351
42869 523 324
25015 5236 282
81884 1417 351
49299 353 324
754 2724 209
13236 6350 268
40292 7710 324
6158 7242 262
86023 5164 351
67721 4641 340
17569 2111 276
16260 6410 276
87902 2790 351
86147 9955 351
41089 5916 324
16439 2781 276
18017 3958 279
65375 7806 340
14511 9901 276
8978 4674 262
77377 5265 351
52976 8566 340
92161 7669 351
52833 9134 340
==32158== 
==32158== HEAP SUMMARY:
==32158==     in use at exit: 0 bytes in 0 blocks
==32158==   total heap usage: 0 allocs, 0 frees, 0 bytes allocated
==32158== 
==32158== All heap blocks were freed -- no leaks are possible
==32158== 
==32158== For counts of detected and suppressed errors, rerun with: -v
==32158== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 2 from 2)
