==6126== Memcheck, a memory error detector
==6126== Copyright (C) 2002-2011, and GNU GPL'd, by Julian Seward et al.
==6126== Using Valgrind-3.7.0 and LibVEX; rerun with -h for copyright info
==6126== Command: RunCollatz
267825 418158 449
686512 984819 525
839008 602502 525
686027 839662 525
596047 186396 470
523719 263438 470
669328 113669 470
894790 359893 525
189001 312000 443
58174 978328 525
714281 810209 468
467965 981790 525
927007 956054 445
278262 881215 525
154848 171886 383
591973 690134 447
879476 907197 417
932825 767464 525
883784 337173 525
231765 226327 443
808200 684771 468
727846 860947 525
428373 409329 449
255805 352386 441
991014 991667 321
964001 865330 476
103465 370204 443
521235 512734 439
606261 894435 525
397349 861867 525
885937 537753 525
193159 220377 386
775265 25795 470
656489 275005 470
131513 876225 525
270496 323258 398
318269 440317 449
189696 1125 383
926833 40702 525
242978 719366 470
303867 327361 384
288445 65317 443
48971 258694 443
918918 971484 476
663918 154899 470
14339 56542 340
535842 62572 470
907098 261884 525
555915 524265 452
443678 705585 470
622849 747671 442
132829 854 354
364540 297815 441
586690 873024 525
446180 755833 470
347141 805252 470
133390 426807 449
82034 81103 320
429666 135639 449
233367 150613 443
975392 358660 525
453105 178489 449
602178 251024 470
975737 168493 525
557041 455275 470
647849 18264 470
43544 33703 324
596628 952582 525
898697 32954 525
995874 693751 525
684276 395566 470
891718 710820 525
629024 550888 447
16825 846307 525
313287 687001 470
204440 849482 525
690772 603546 447
==6126== 
==6126== HEAP SUMMARY:
==6126==     in use at exit: 0 bytes in 0 blocks
==6126==   total heap usage: 0 allocs, 0 frees, 0 bytes allocated
==6126== 
==6126== All heap blocks were freed -- no leaks are possible
==6126== 
==6126== For counts of detected and suppressed errors, rerun with: -v
==6126== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 2 from 2)
