==17160== Memcheck, a memory error detector
==17160== Copyright (C) 2002-2011, and GNU GPL'd, by Julian Seward et al.
==17160== Using Valgrind-3.7.0 and LibVEX; rerun with -h for copyright info
==17160== Command: RunCollatz
9691 26911 308
16136 29433 308
3935 20171 279
2261 29265 308
16810 20827 279
11593 17492 276
17208 28281 308
17897 28669 308
16426 26135 282
2112 17263 276
14599 29559 308
19086 20545 274
9307 11712 268
8533 24121 282
1975 15224 276
7912 12475 268
1357 27949 308
17976 21831 274
11021 24922 282
4385 26695 308
17416 27136 308
6808 16119 276
10896 22558 279
15225 18324 279
102 10284 262
17190 25429 282
1372 10313 262
11283 12143 250
1010 10480 262
6370 27088 308
12827 20519 279
4615 23008 279
6919 25155 282
7118 19620 279
2163 12608 268
445 18064 279
1616 16395 276
13683 29793 308
701 26580 282
7183 27117 308
14320 14463 196
17440 24363 282
15632 19059 279
2576 20723 279
7520 21766 279
12201 14587 276
8192 20105 279
16919 19059 279
12255 17429 276
11661 18406 279
6242 16598 276
88 12933 268
6646 20641 279
19648 19781 243
17570 23154 279
17922 24838 282
11823 22249 279
7115 19760 279
17512 23231 279
2928 4629 238
17557 24727 282
8538 19982 279
16056 21511 279
10600 11985 268
5648 26227 282
16257 17640 266
9335 13365 276
3322 6968 262
5039 16292 276
12787 22323 279
19168 19492 212
16946 27730 308
16854 24106 282
4753 7914 262
8626 27562 308
10225 10494 255
15549 28799 308
15418 16996 266
8911 20519 279
8995 10282 260
15603 27062 308
4106 21780 279
7095 13115 268
15619 22689 279
3255 12594 268
12998 14228 276
10179 18176 279
17506 29348 308
2539 19537 279
4380 23653 282
9452 9475 154
9634 23488 279
12920 26718 308
10059 10655 255
9686 25183 282
6696 8592 257
17265 27154 308
1426 3969 238
3129 7419 262
3221 25082 282
2005 17714 279
14852 20985 279
2862 7994 262
2330 16600 276
14834 24162 282
4217 17769 279
13360 13643 245
17336 20441 279
18922 24709 282
18691 25957 282
5462 23861 282
5700 10475 262
4368 4542 215
15271 28981 308
12575 29172 308
17499 22379 279
2798 17773 279
16640 20419 279
14423 28820 308
7404 8931 252
6889 14846 276
16528 27005 308
15195 18368 279
7815 21954 279
1711 23005 279
18019 18058 186
13144 28679 308
18931 28690 308
7277 28020 308
17739 19679 274
15511 17784 279
2399 7576 262
4183 23331 279
19992 22580 269
5420 17330 276
9154 18278 279
6406 14586 276
9299 17293 276
5683 6994 262
3062 15292 276
10727 29985 308
18304 29901 308
9545 12611 268
3497 21702 279
1616 19862 279
13144 14167 276
6731 28765 308
9939 29679 308
15491 26799 308
16424 23312 279
19937 20038 212
1687 14071 276
523 6818 262
8396 16046 276
13264 22450 279
10374 21306 279
400 11390 268
3263 23178 279
17231 26674 308
14854 24764 282
2856 11474 268
818 1402 182
10992 22506 279
5558 7031 262
15527 27795 308
8843 9011 247
5287 7804 262
8859 14564 276
13601 28801 308
6917 7046 257
570 4421 238
12462 27966 308
17371 21688 279
5070 29810 308
12090 17368 276
19278 20533 274
13200 27386 308
11616 29155 308
4219 27358 308
14544 15760 271
4416 11943 268
964 21694 279
15851 27312 308
10609 14248 276
8536 23647 282
3509 21212 279
10670 25427 282
2346 15351 276
12446 21860 279
14280 28578 308
14858 15165 271
10152 21393 279
17866 21216 274
3854 7856 262
7856 25555 282
14263 24461 282
14374 23314 279
14192 17006 271
1643 12735 268
4748 25387 282
4390 28467 308
3446 17216 276
2329 23767 282
15349 22924 279
6164 18558 279
18739 19546 261
971 28274 308
19693 20654 274
16407 26644 308
1576 10693 262
17731 29809 308
13700 16683 271
12637 19635 279
11109 20663 279
18544 26733 308
19341 27894 308
15077 17440 266
6781 17721 279
1206 18488 279
19883 25907 282
18682 29841 308
16643 25061 282
11170 14314 276
1068 3013 217
8186 13616 276
15958 16915 266
8889 10450 260
12397 17195 276
6950 24834 282
12691 14811 276
11543 23387 279
1721 1755 180
6677 22383 279
4460 24625 282
9575 18620 279
10908 29884 308
10506 20030 279
11815 17138 276
13426 26639 308
1350 9844 262
4306 10478 262
19271 27722 308
1337 3098 217
14405 16606 271
1577 19354 279
7767 27884 308
17626 17816 279
17116 17463 235
16977 27464 308
193 29716 308
522 7338 262
10273 19193 279
5618 22625 279
5325 19232 279
7123 8615 252
2231 18642 279
4167 20788 279
5940 25667 282
11430 13461 276
19831 22306 274
5572 26192 282
8322 11824 268
12461 19058 279
1128 17665 279
4785 28265 308
15304 27083 308
5634 22576 279
2076 21694 279
1555 14663 276
10010 28768 308
2205 4863 238
11672 22760 279
4287 24684 282
667 16228 276
5110 20836 279
3266 21618 279
7761 24840 282
19728 21293 274
15548 22107 279
4870 7147 262
4845 23185 279
17907 25039 282
191 7416 262
18409 28368 308
11919 18517 279
210 5285 238
3276 5406 238
11148 21861 279
17208 23479 279
9807 17036 276
1452 20880 279
86 29454 308
5706 21699 279
18728 23032 274
19141 20933 274
3427 4613 238
16474 17288 266
181 20849 279
13217 28159 308
7475 10287 260
19714 25342 282
3646 5108 238
16915 27538 308
11670 18380 279
7203 16350 276
18733 27611 308
9809 14197 276
3408 8271 262
7934 28619 308
16516 24270 282
18981 21068 274
1373 15256 276
9426 18091 279
612 5818 238
12469 20696 279
18998 20219 274
18842 29144 308
4748 17946 279
16597 26148 282
14555 17506 271
15774 22749 279
18677 19130 261
14084 14923 271
18521 20342 274
15503 27285 308
12512 25803 282
10970 27360 308
2965 27237 308
4203 12456 268
1447 15873 276
7942 25117 282
6492 9765 260
8590 11526 268
14972 29881 308
13403 15015 271
4229 16278 276
17868 21844 274
5232 22555 279
6201 22323 279
18686 26279 282
7512 10951 260
15712 28279 308
2663 24245 282
5506 28616 308
12341 26162 282
5331 12897 268
14277 16734 271
18695 25566 282
19428 29148 308
4062 14227 276
4946 28507 308
17302 21566 279
5345 21244 279
3242 29395 308
9585 23217 279
4483 19369 279
11387 28257 308
17192 21386 279
15194 25027 282
2510 6796 262
7201 16156 276
396 15487 276
13550 14130 258
19554 24155 282
19326 19674 274
13136 29071 308
17610 24544 282
8871 19898 279
19381 20863 274
5194 14982 276
8066 19921 279
9629 19883 279
18634 28631 308
11287 27770 308
14650 25360 282
11438 18588 279
6330 8752 257
13667 18706 279
11536 16280 276
1256 21086 279
14843 21301 279
16219 27874 308
133 25695 282
16093 26788 308
3104 23501 279
4188 6270 262
16274 19724 279
7225 19698 279
13158 26234 282
9154 26434 282
17413 18404 279
13337 18443 279
11818 11977 250
15605 22736 279
12377 17926 279
16367 23545 282
16457 24735 282
12027 29408 308
8318 28970 308
1411 29330 308
19396 22222 274
9800 29780 308
5264 20901 279
4348 16050 276
16470 18232 279
4031 24277 282
19760 24012 282
7404 23764 282
12038 15413 276
9699 11909 268
1577 5782 238
7506 29421 308
2326 14998 276
9222 16073 276
2951 17063 276
2944 18076 279
19239 24103 282
4953 5132 179
13027 19840 279
12599 21328 279
8440 12581 268
1190 3077 217
3504 15311 276
6216 17936 279
1542 23102 279
6179 15922 276
9114 27307 308
13772 20447 279
4264 24294 282
9331 15029 276
9035 18940 279
6702 16824 276
5197 27035 308
4329 17855 279
11157 28447 308
17805 23578 282
13595 13883 227
8853 12573 268
3353 24224 282
17281 21101 279
19210 26773 308
12833 14622 276
11668 19439 279
1053 18916 279
7864 14909 276
5986 11999 268
6567 27280 308
17676 24383 282
14347 15290 271
13539 28101 308
9457 23571 282
5406 18935 279
17407 22470 279
15480 15521 178
7562 8988 252
11201 27700 308
12300 14278 276
6884 21081 279
9538 10869 255
11874 19400 279
12064 23937 282
6636 7002 257
12143 21213 279
14239 28986 308
17334 18501 279
837 25254 282
1991 14382 276
18001 25611 282
11982 22613 279
9094 20822 279
1908 15637 276
576 26972 308
9673 19925 279
7384 25349 282
15704 26608 282
9795 11109 268
5082 16020 276
551 22884 279
14826 18765 279
7706 18478 279
5866 22811 279
18786 27541 308
9351 13938 276
15818 18743 279
17701 20462 274
7994 17777 279
6113 15625 276
2948 25210 282
3175 15238 276
16046 23062 279
6763 23197 279
15168 20667 279
9594 12818 268
9043 27612 308
11585 13518 276
15205 19100 279
7524 13035 268
15436 26231 282
3232 12664 268
19811 24034 282
14773 28688 308
1328 27883 308
4616 21678 279
1850 17468 276
14694 15045 271
13731 17110 271
19012 29712 308
7226 12203 268
19268 20801 274
10522 14878 276
2952 8945 262
4145 5865 236
1772 4500 238
5835 26759 308
5598 20071 279
4980 23230 279
13401 16326 271
17491 27925 308
4569 9049 262
16285 22662 279
4561 5887 236
501 10151 262
6795 21097 279
16679 18171 279
14523 29028 308
16320 29723 308
5637 28228 308
3659 25600 282
13221 27939 308
5522 23493 279
2371 6856 262
16608 23344 279
20000 29586 308
13702 23941 282
17391 29276 308
16005 27602 308
15061 28717 308
19055 20720 274
11716 12202 250
4309 8537 262
8428 10144 260
3210 5992 238
14243 18816 279
8680 15800 276
18448 22327 274
16445 24966 282
15970 17777 279
15257 26234 282
5580 17684 279
16199 17487 266
16335 28339 308
18076 20176 274
5505 22943 279
7627 28982 308
4610 17228 276
6869 7756 257
11593 28539 308
1768 5315 238
1151 16521 276
9304 13033 268
13594 25410 282
7365 23582 282
17921 20842 274
7120 15818 276
9450 23949 282
12599 28652 308
6415 6951 257
2317 14742 276
9896 23264 279
2503 15843 276
5489 17322 276
14500 28318 308
140 3673 217
15551 27290 308
5371 24276 282
15939 23743 282
3622 28830 308
3472 25054 282
7775 26382 282
6466 23865 282
15666 23774 282
3055 26093 282
14986 26608 282
18326 25639 282
7565 26247 282
16529 27673 308
17976 23329 274
5810 29886 308
5909 22120 279
3691 25502 282
18996 25383 282
610 16208 276
172 4216 238
6628 27392 308
16061 29681 308
8858 23816 282
16737 26372 282
3474 26226 282
3393 23748 282
19807 28360 308
13525 13915 258
9402 21431 279
17029 26534 282
18751 25543 282
7637 22489 279
6256 27746 308
16099 16915 266
18109 21638 274
19154 22668 274
6084 29871 308
3495 5835 238
5116 11554 268
9506 15397 276
14298 15097 271
15868 19058 279
7293 27125 308
7855 20764 279
8515 9449 260
11120 21440 279
3698 22264 279
12556 12580 157
12796 19504 279
9233 12930 268
358 16528 276
410 24128 282
19920 26372 282
2139 8164 262
6800 29990 308
2546 16054 276
7415 25986 282
1108 2642 209
8128 25055 282
11581 15467 276
14421 22170 279
11095 19572 279
4187 15245 276
1488 23882 282
11597 16823 276
3529 12088 268
7832 14829 276
18072 29850 308
6484 28583 308
11936 14967 276
3438 19726 279
14325 23025 279
5197 24177 282
11512 20838 279
18643 21421 274
4175 10849 262
3679 6973 262
8769 28886 308
2725 10838 262
9008 13356 276
5485 22386 279
16428 25509 282
4008 16973 276
10051 21546 279
14252 18846 279
2694 24129 282
610 4075 238
8635 11037 268
1560 4287 238
298 11705 268
10630 18506 279
4445 18741 279
16323 17418 266
6790 7315 257
7366 16001 276
14164 16517 271
6441 15793 276
18108 18113 67
760 9281 262
18474 29098 308
18561 19960 274
13669 18249 279
12871 23187 279
2831 8517 262
14835 26668 308
4253 22239 279
2819 14326 276
14020 23062 279
13157 22736 279
10037 17057 276
12506 24685 282
3955 28973 308
7766 29031 308
17842 23374 274
2832 13002 268
5097 12923 268
2904 4141 238
16538 17648 279
3126 24502 282
17757 26887 308
19770 21752 274
6810 17543 276
9467 25535 282
865 15943 276
7133 23304 279
9381 18813 279
604 21024 279
15242 29157 308
17827 21777 274
14845 22776 279
8481 23554 282
2063 19822 279
4817 18181 279
7252 15800 276
8027 24784 282
11930 15456 276
12139 12393 263
6918 9098 257
4250 16130 276
9687 16034 276
12159 12670 263
18061 26855 308
8771 17650 279
14862 24634 282
17609 24967 282
3893 21364 279
18253 28399 308
568 3090 217
7166 24887 282
17937 20012 274
13265 21028 279
8867 18056 279
11091 20449 279
18462 22634 274
13494 25608 282
15652 29962 308
4350 25623 282
6871 16922 276
19399 23226 274
15673 16671 266
3356 17173 276
8517 13322 276
15672 26478 282
5645 6602 262
7732 20940 279
1611 18589 279
3767 12925 268
12435 18234 279
18887 23208 274
2035 4479 238
499 1383 182
6520 8626 257
16084 27401 308
6340 26319 282
17001 18694 279
2080 11241 268
13775 21969 279
10635 27776 308
1456 15377 276
3325 22521 279
13568 23028 279
19840 25685 282
12446 28701 308
6931 22949 279
2849 2880 173
4966 27840 308
13863 27916 308
9776 12578 268
18025 25004 282
10252 18046 279
19029 26967 308
4506 6288 262
6299 12771 268
1386 15140 276
1901 16090 276
15140 21606 279
9111 29830 308
6842 9552 260
19284 26973 308
12642 18230 279
15678 17360 266
9066 19197 279
10986 18435 279
7200 23067 279
8266 9329 260
4989 9512 262
3433 12903 268
1157 25484 282
10981 21926 279
16455 22524 279
7283 16141 276
3080 5395 238
8171 29755 308
7606 19760 279
14216 20017 279
5049 21979 279
2314 18582 279
6621 26075 282
2058 25299 282
10783 27828 308
==17160== 
==17160== HEAP SUMMARY:
==17160==     in use at exit: 0 bytes in 0 blocks
==17160==   total heap usage: 0 allocs, 0 frees, 0 bytes allocated
==17160== 
==17160== All heap blocks were freed -- no leaks are possible
==17160== 
==17160== For counts of detected and suppressed errors, rerun with: -v
==17160== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 2 from 2)
