==4650== Memcheck, a memory error detector
==4650== Copyright (C) 2002-2011, and GNU GPL'd, by Julian Seward et al.
==4650== Using Valgrind-3.7.0 and LibVEX; rerun with -h for copyright info
==4650== Command: RunCollatz
40801 22659 324
29088 11434 308
46660 18911 324
70197 93202 351
52966 30932 340
56416 82749 351
72931 19413 340
33657 37329 324
68148 83788 351
98380 61134 351
97669 17376 351
13943 17858 279
9841 86807 351
70606 21775 340
91337 33894 351
69885 23376 340
43629 80154 351
97564 63747 351
64264 14310 340
3284 62845 340
64690 13601 340
69282 83936 351
35555 29564 311
21094 14267 279
86883 68269 351
82945 75887 351
33298 42991 324
10487 49408 324
30764 51314 324
18370 63455 340
95058 42824 351
37171 59468 340
97568 18844 351
23392 67000 340
98678 19817 351
67135 38132 340
71564 64597 325
92260 57030 351
41895 67470 340
83644 58895 351
14202 65774 340
86340 79263 320
22571 49578 324
55742 76520 335
29000 68267 340
29397 98268 351
23295 95873 351
35830 1218 324
23567 30767 308
32355 49207 324
==4650== 
==4650== HEAP SUMMARY:
==4650==     in use at exit: 0 bytes in 0 blocks
==4650==   total heap usage: 0 allocs, 0 frees, 0 bytes allocated
==4650== 
==4650== All heap blocks were freed -- no leaks are possible
==4650== 
==4650== For counts of detected and suppressed errors, rerun with: -v
==4650== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 2 from 2)
